station_id,NOM_USUEL,LAT,LON,ALTI_x,date,PMERM,QPMERM,PMERMIN,QPMERMIN,INST,QINST,GLOT,QGLOT,SIGMA,QSIGMA,UN,QUN,HUN,QHUN,UX,QUX,HUX,QHUX,UM,QUM,DHUMI40,QDHUMI40,DHUMI80,QDHUMI80,TSVM,QTSVM,ETPMON,QETPMON,ETPGRILLE,QETPGRILLE,NEIGETOTX,QNEIGETOTX,NEIGETOT06,QNEIGETOT06,NEIG,QNEIG,BROU,QBROU,GELEE,QGELEE,FUMEE,QFUMEE,BRUME,QBRUME,ALTI_y,RR,QRR,TN,QTN,HTN,QHTN,TX,QTX,HTX,QHTX,TM,QTM,TNTXM,QTNTXM,TAMPLI,QTAMPLI,TNSOL,QTNSOL,TN50,QTN50,DG,QDG,FFM,QFFM,FXY,QFXY,DXY,QDXY,HXY,QHXY,FXI,QFXI,DXI,QDXI,HXI,QHXI,FXI3S,QFXI3S,QDXI3S,HXI3S,QHXI3S,CODE_STIF_TRNS_x,CODE_STIF_RES_x,LIBELLE_ARRET_x,lda,CATEGORIE_TITRE_x,NB_VALD_x,Rang,Réseau,station_name,traffic,Correspondance_1,Correspondance_2,Correspondance_3,Correspondance_4,Correspondance_5,Ville,Arrondissement pour Paris,Year,JOUR,CODE_STIF_TRNS_y,CODE_STIF_RES_y,CODE_STIF_ARRET_x,LIBELLE_ARRET_y,ID_REFA_LDA_x,CATEGORIE_TITRE_y,NB_VALD_y,CODE_STIF_TRNS,CODE_STIF_RES,CODE_STIF_ARRET_y,LIBELLE_ARRET,ID_REFA_LDA_y,CAT_JOUR,TRNC_HORR_60,pourc_validations,Code postal arrondissement - Commune,Référence Chantier,start_date,end_date,Responsable du chantier,Maîtrise d'ouvrage principale,Surface (m2),Synthèse - Nature du chantier,Encombrement espace public,Impact stationnement,Identifiant demande CITE,Identifiant Chantier CITE,geo_shape,geo_point_2d,disruption_category,disruption_effect,reseau,mode,probleme
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,9.0,,,,,,,,,,,,,,,46,0.0,1.0,10.9,1.0,309.0,9.0,13.6,1.0,1443.0,9.0,12.0,1.0,12.3,1.0,2.7,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9.0,,,,,,,,,,,,,,,330,,,8.5,1.0,301.0,9.0,11.1,1.0,1502.0,9.0,9.6,1.0,9.8,1.0,2.6,1.0,,,,,0.0,9.0,7.3,1.0,10.3,1.0,200.0,9.0,2006.0,9.0,15.4,1.0,240.0,1.0,410.0,9.0,14.7,9.0,,410.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,9.0,,,,,,,,,,,,,,,55,0.0,1.0,11.1,1.0,254.0,9.0,13.6,1.0,1443.0,9.0,12.2,1.0,12.4,1.0,2.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75112004,ST-ANTOINE,48.848167,2.380833,,2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75112,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2023-01-06,1021.4,1.0,1019.1,1.0,64.0,9.0,150.0,9.0,13.0,9.0,74.0,1.0,2352.0,9.0,88.0,1.0,439.0,9.0,82.0,1.0,0.0,9.0,1099.0,9.0,11.1,9.0,1.2,9.0,1.3,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,0.0,1.0,10.5,1.0,418.0,9.0,13.4,1.0,1447.0,9.0,11.5,1.0,12.0,1.0,2.9,1.0,9.4,9.0,9.9,9.0,0.0,9.0,3.5,1.0,5.7,1.0,220.0,1.0,414.0,9.0,11.2,1.0,230.0,1.0,407.0,9.0,9.6,1.0,,410.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,9.0,,,,,,,,,,,,,,,75,,,10.4,1.0,230.0,9.0,13.3,1.0,1443.0,9.0,11.5,1.0,11.9,1.0,2.9,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2023-01-06,,,,,67.0,9.0,238.0,9.0,14.0,9.0,73.0,1.0,2316.0,9.0,88.0,1.0,403.0,9.0,82.0,1.0,0.0,9.0,983.0,9.0,11.3,9.0,1.1,9.0,1.2,9.0,,,,,,,,,,,,,,,27,0.0,1.0,10.6,1.0,400.0,9.0,13.7,1.0,1154.0,9.0,11.8,1.0,12.2,1.0,3.1,1.0,9.8,9.0,,,0.0,9.0,2.7,1.0,4.3,1.0,200.0,1.0,813.0,9.0,9.5,1.0,200.0,1.0,1659.0,9.0,8.2,9.0,,1659.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75119001,BUTTES CHAUMONT,48.876833,2.380833,,2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75119,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2023-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9.0,,,,,,,,,,,,,,,46,3.2,1.0,8.2,1.0,744.0,9.0,11.5,1.0,1229.0,9.0,10.4,1.0,9.9,1.0,3.3,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2023-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,9.0,,,,,,,,,,,,,,,330,,,6.2,1.0,837.0,9.0,9.0,1.0,2116.0,9.0,8.2,1.0,7.6,1.0,2.8,1.0,,,,,0.0,9.0,11.5,1.0,14.8,1.0,200.0,1.0,1644.0,9.0,24.5,1.0,200.0,1.0,1844.0,9.0,23.3,9.0,,1801.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2023-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9.0,,,,,,,,,,,,,,,55,2.6,1.0,8.9,1.0,811.0,9.0,11.7,1.0,1243.0,9.0,10.8,1.0,10.3,1.0,2.8,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75112004,ST-ANTOINE,48.848167,2.380833,,2023-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75112,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2023-01-07,1010.7,1.0,1006.2,1.0,138.0,9.0,297.0,9.0,28.0,9.0,66.0,1.0,1236.0,9.0,89.0,1.0,1612.0,9.0,79.0,1.0,0.0,9.0,744.0,9.0,9.7,9.0,1.1,9.0,1.4,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,2.2,1.0,7.6,1.0,804.0,9.0,11.4,1.0,1230.0,9.0,10.0,1.0,9.5,1.0,3.8,1.0,5.8,9.0,6.9,9.0,0.0,9.0,4.7,1.0,8.0,1.0,210.0,1.0,1241.0,9.0,16.9,1.0,240.0,1.0,1236.0,9.0,15.3,1.0,,1610.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2023-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9.0,,,,,,,,,,,,,,,75,,,7.5,1.0,805.0,9.0,11.2,1.0,1220.0,9.0,10.0,1.0,9.4,1.0,3.7,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2023-01-07,,,,,118.0,9.0,277.0,9.0,24.0,9.0,65.0,1.0,404.0,9.0,87.0,1.0,1535.0,9.0,77.0,1.0,0.0,9.0,545.0,9.0,9.8,9.0,1.2,9.0,1.3,9.0,,,,,,,,,,,,,,,27,2.8,1.0,8.5,1.0,801.0,9.0,11.3,1.0,1217.0,9.0,10.5,1.0,9.9,1.0,2.8,1.0,7.3,9.0,,,0.0,9.0,4.7,1.0,7.3,1.0,200.0,1.0,1310.0,9.0,14.1,1.0,190.0,1.0,1303.0,9.0,12.7,9.0,,1234.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75119001,BUTTES CHAUMONT,48.876833,2.380833,,2023-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,2.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75119,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2023-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9.0,,,,,,,,,,,,,,,46,1.8,1.0,8.1,1.0,702.0,9.0,11.6,1.0,1351.0,9.0,9.7,1.0,9.9,1.0,3.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2023-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,9.0,,,,,,,,,,,,,,,330,,,6.5,1.0,638.0,9.0,9.0,1.0,1340.0,9.0,7.4,1.0,7.8,1.0,2.5,1.0,,,,,0.0,9.0,10.9,1.0,15.3,1.0,240.0,1.0,550.0,9.0,22.4,1.0,210.0,1.0,1500.0,9.0,21.0,9.0,,1500.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2023-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9.0,,,,,,,,,,,,,,,55,0.4,1.0,8.8,1.0,655.0,9.0,11.9,1.0,1357.0,9.0,10.0,1.0,10.4,1.0,3.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75112004,ST-ANTOINE,48.848167,2.380833,,2023-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75112,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2023-01-08,1001.7,1.0,997.0,1.0,82.0,9.0,281.0,9.0,17.0,9.0,72.0,1.0,1356.0,9.0,92.0,1.0,727.0,9.0,83.0,1.0,0.0,9.0,1169.0,9.0,9.6,9.0,1.0,9.0,1.4,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,1.0,1.0,7.5,1.0,655.0,9.0,11.2,1.0,1349.0,9.0,9.3,1.0,9.4,1.0,3.7,1.0,4.4,9.0,5.9,9.0,0.0,9.0,4.6,1.0,7.8,1.0,220.0,1.0,1357.0,9.0,15.2,1.0,230.0,1.0,1156.0,9.0,13.9,1.0,,1156.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2023-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9.0,,,,,,,,,,,,,,,75,,,7.2,1.0,702.0,9.0,11.2,1.0,1354.0,9.0,9.2,1.0,9.2,1.0,4.0,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2023-01-08,,,,,155.0,9.0,353.0,9.0,31.0,9.0,72.0,1.0,1157.0,9.0,92.0,1.0,738.0,9.0,82.0,1.0,0.0,9.0,1150.0,9.0,9.7,9.0,1.0,9.0,1.1,9.0,,,,,,,,,,,,,,,27,0.8,1.0,7.3,1.0,654.0,9.0,11.8,1.0,1155.0,9.0,9.4,1.0,9.6,1.0,4.5,1.0,4.5,9.0,,,0.0,9.0,4.4,1.0,6.4,1.0,200.0,1.0,1214.0,1.0,12.1,1.0,200.0,1.0,1208.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75119001,BUTTES CHAUMONT,48.876833,2.380833,,2023-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75119,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,9.0,,,,,,,,,,,,,,,46,3.6,1.0,6.6,1.0,1740.0,9.0,9.8,1.0,1205.0,9.0,7.7,1.0,8.2,1.0,3.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,9.0,,,,,,,,,,,,,,,330,,,4.4,1.0,1714.0,9.0,6.5,1.0,1206.0,9.0,5.5,1.0,5.5,1.0,2.1,1.0,,,,,0.0,9.0,14.3,1.0,20.1,1.0,300.0,1.0,1714.0,9.0,28.9,1.0,310.0,1.0,1707.0,9.0,25.8,9.0,,1707.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,9.0,,,,,,,,,,,,,,,55,2.8,1.0,7.0,1.0,1733.0,9.0,9.5,1.0,1204.0,9.0,8.0,1.0,8.3,1.0,2.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75112004,ST-ANTOINE,48.848167,2.380833,,2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75112,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2023-01-09,1008.3,1.0,999.8,1.0,124.0,9.0,301.0,9.0,25.0,9.0,65.0,1.0,1206.0,9.0,86.0,1.0,1448.0,9.0,77.0,1.0,0.0,9.0,545.0,9.0,7.8,9.0,1.5,9.0,1.7,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,4.2,1.0,6.6,1.0,2354.0,9.0,9.5,1.0,1212.0,9.0,7.2,1.0,8.1,1.0,2.9,1.0,4.3,9.0,4.8,9.0,0.0,9.0,4.8,1.0,8.0,1.0,270.0,1.0,1306.0,9.0,16.6,1.0,280.0,1.0,1240.0,9.0,15.3,1.0,,1240.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,9.0,,,,,,,,,,,,,,,75,,,6.4,1.0,1743.0,9.0,9.5,1.0,1214.0,9.0,7.1,1.0,8.0,1.0,3.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2023-01-09,,,,,174.0,9.0,364.0,9.0,35.0,9.0,66.0,1.0,1138.0,9.0,87.0,1.0,1426.0,9.0,76.0,1.0,0.0,9.0,443.0,9.0,7.9,9.0,1.3,9.0,1.7,9.0,,,,,,,,,,,,,,,27,4.4,1.0,6.2,1.0,1757.0,9.0,9.7,1.0,1201.0,9.0,7.4,1.0,8.0,1.0,3.5,1.0,4.3,9.0,,,0.0,9.0,3.9,1.0,7.6,1.0,320.0,1.0,1715.0,9.0,13.9,1.0,310.0,1.0,1708.0,9.0,13.1,9.0,,856.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75119001,BUTTES CHAUMONT,48.876833,2.380833,,2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,2.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75119,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,9.0,,,,,,,,,,,,,,,46,4.0,1.0,5.1,1.0,507.0,9.0,12.7,1.0,313.0,9.0,8.1,1.0,8.9,1.0,7.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,9.0,,,,,,,,,,,,,,,330,,,3.9,1.0,50.0,9.0,10.9,1.0,436.0,9.0,6.7,1.0,7.4,1.0,7.0,1.0,,,,,0.0,9.0,11.7,1.0,14.8,1.0,190.0,1.0,1238.0,9.0,22.2,1.0,200.0,1.0,1202.0,9.0,21.1,9.0,,1202.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,9.0,,,,,,,,,,,,,,,55,3.8,1.0,5.9,1.0,456.0,9.0,13.0,1.0,316.0,9.0,8.6,1.0,9.5,1.0,7.1,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75112004,ST-ANTOINE,48.848167,2.380833,,2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75112,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2023-01-10,1018.5,1.0,1013.3,1.0,0.0,9.0,94.0,9.0,0.0,9.0,78.0,1.0,5.0,9.0,96.0,1.0,1359.0,9.0,91.0,1.0,0.0,9.0,1392.0,9.0,9.7,9.0,0.6,9.0,0.9,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,6.4,1.0,4.3,1.0,337.0,9.0,12.2,1.0,319.0,9.0,7.6,1.0,8.3,1.0,7.9,1.0,1.6,9.0,3.4,9.0,0.0,9.0,4.0,1.0,6.1,1.0,190.0,1.0,1125.0,9.0,14.1,1.0,170.0,1.0,1141.0,9.0,13.5,1.0,,1210.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,9.0,,,,,,,,,,,,,,,75,,,4.0,1.0,342.0,9.0,12.2,1.0,12.0,9.0,7.5,1.0,8.1,1.0,8.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2023-01-10,,,,,0.0,9.0,136.0,9.0,0.0,9.0,80.0,1.0,122.0,9.0,94.0,1.0,1632.0,9.0,88.0,1.0,0.0,9.0,1440.0,9.0,9.9,9.0,0.6,9.0,0.8,9.0,,,,,,,,,,,,,,,27,3.0,1.0,4.7,1.0,223.0,9.0,12.8,1.0,309.0,9.0,8.4,1.0,8.8,1.0,8.1,1.0,1.6,9.0,,,0.0,9.0,3.7,1.0,7.0,1.0,180.0,1.0,1139.0,9.0,13.9,1.0,200.0,1.0,1131.0,9.0,12.3,9.0,,1131.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
75119001,BUTTES CHAUMONT,48.876833,2.380833,,2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75119,,,,,,,,,,,,,,,,,,0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,2023-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,46,0.0,1.0,10.5,1.0,1801.0,9.0,12.7,1.0,1352.0,9.0,11.2,1.0,11.6,1.0,2.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75106,,,,,,,,,,,,,,,,,,0
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,2023-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,9.0,,,,,,,,,,,,,,,330,,,8.0,1.0,1030.0,9.0,9.4,1.0,1342.0,9.0,8.9,1.0,8.7,1.0,1.4,1.0,,,,,0.0,9.0,12.1,1.0,15.0,1.0,230.0,9.0,2121.0,9.0,24.2,1.0,240.0,1.0,433.0,9.0,23.3,9.0,,433.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75107,,,,,,,,,,,,,,,,,,0
75110001,LARIBOISIERE,48.882833,2.352,55.0,2023-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,55,0.0,1.0,10.7,1.0,1009.0,9.0,12.3,1.0,1402.0,9.0,11.4,1.0,11.5,1.0,1.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75110,,,,,,,,,,,,,,,,,,0
75112004,ST-ANTOINE,48.848167,2.380833,,2023-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75112,,,,,,,,,,,,,,,,,,0
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,2023-01-11,1017.4,1.0,1012.1,1.0,202.0,9.0,427.0,9.0,40.0,9.0,61.0,1.0,1359.0,9.0,94.0,1.0,147.0,9.0,80.0,1.0,0.0,9.0,674.0,9.0,10.3,9.0,1.3,9.0,1.6,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,0.0,1.0,9.9,1.0,1749.0,9.0,11.8,1.0,1303.0,9.0,10.7,1.0,10.9,1.0,1.9,1.0,8.4,9.0,8.9,9.0,0.0,9.0,4.8,1.0,7.1,1.0,220.0,9.0,2018.0,9.0,14.2,1.0,230.0,1.0,124.0,9.0,12.1,1.0,,2350.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,2023-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,75,,,9.9,1.0,1726.0,9.0,12.3,1.0,1317.0,9.0,10.6,1.0,11.1,1.0,2.4,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75114,,,,,,,,,,,,,,,,,,0
75116008,LONGCHAMP,48.854833,2.233667,27.0,2023-01-11,,,,,189.0,9.0,404.0,9.0,38.0,9.0,60.0,1.0,1404.0,9.0,92.0,1.0,354.0,9.0,79.0,1.0,0.0,9.0,664.0,9.0,10.4,9.0,1.3,9.0,1.5,9.0,,,,,,,,,,,,,,,27,0.0,1.0,10.1,1.0,1712.0,9.0,12.2,1.0,1330.0,9.0,11.0,1.0,11.2,1.0,2.1,1.0,8.7,9.0,,,0.0,9.0,4.0,1.0,5.7,1.0,200.0,1.0,44.0,9.0,12.4,1.0,250.0,1.0,451.0,9.0,11.6,9.0,,452.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75116,,,,,,,,,,,,,,,,,,0
