Geo Point;Geo Shape;insee;emp2006;emp2007;emp2008;emp2009;emp2010;emp2011;emp2012;emp2013;emp2014;emp2015;objectid_1;objectid;emp1999;emp1990;emp1982;emp1975;emp2016;emp2017
48.534141626, 2.58990145547;"{""coordinates"": [[2.589901455465709, 48.53414162596458]], ""type"": ""MultiPoint""}";77039;129.513264;146.421722;159.549059;158.979552;143.906166;178.48;184.69;192.35854812;182.925336;216.58474612;57;57;123;89;80;90;217.13465536;218.45740995
48.6917074149, 2.61466086893;"{""coordinates"": [[2.614660868933507, 48.691707414908635]], ""type"": ""MultiPoint""}";77053;7608.223164;7760.883743;7760.021746;7581.882536;7612.046376;7685.94;7813.77;7743.46745421;7906.985909;7928.04489729;71;71;5926;5356;4140;3565;8099.97117842;8256.80744431
48.8907682029, 2.63989152897;"{""coordinates"": [[2.639891528971757, 48.890768202910394]], ""type"": ""MultiPoint""}";77055;696.949283;677.784552;666.813398;621.224651;652.761514;661.03;696.2;750.21101926;790.639007;838.85709831;73;73;671;768;716;680;865.97962124;854.86506763
48.5498927379, 3.4468394748;"{""coordinates"": [[3.446839474804748, 48.54989273792505]], ""type"": ""MultiPoint""}";77072;57.840775;62.373687;62.806187;60.131458;53.727143;66.97;65.69;65.46014345;70.301765;68.36152316;89;89;65;75;36;90;55.61433506;56.51291556
48.9661447693, 3.02438974543;"{""coordinates"": [[3.024389745433185, 48.96614476925754]], ""type"": ""MultiPoint""}";77084;99.070766;116.018331;114.503674;116.092081;121.63729;128.13;120.22;128.55663521;120.222267;115.61443989;100;100;180;181;136;130;102.60842159;92.4063041
48.7654066508, 3.21339880703;"{""coordinates"": [[3.213398807030539, 48.76540665084066]], ""type"": ""MultiPoint""}";77116;253.792235;246.735267;251.407961;240.195996;239.566747;234.63;243.44;240.7143569;242.353524;256.27124062;130;130;225;222;208;220;231.26171564;227.50212182
48.8917282107, 2.92930753498;"{""coordinates"": [[2.929307534982336, 48.89172821072257]], ""type"": ""MultiPoint""}";77130;44.996813;53.872334;51.481439;48.853073;47.150544;43.11;35.43;47.05693758;50.881698;49.01129006;144;144;84;52;44;60;52.88905123;56.36977078
48.6798169521, 2.74710178778;"{""coordinates"": [[2.747101787776837, 48.67981695211202]], ""type"": ""MultiPoint""}";77136;18.680798;17.664691;17.934545;21.553509;21.8334;22.88;23.91;24.04901885;20.995431;21.06555377;150;150;39;26;24;0;17.51052469;16.23947921
48.2912651211, 3.0049517998;"{""coordinates"": [[3.004951799804001, 48.29126512109707]], ""type"": ""MultiPoint""}";77158;23.835504;22.974288;22.162338;21.31632;21.437282;22.89;21.08;18.68040701;21.468751;24.94926355;171;171;34;49;48;75;28.51788875;30.32988777
48.412142823, 3.39453840473;"{""coordinates"": [[3.394538404732659, 48.41214282303644]], ""type"": ""MultiPoint""}";77187;124.161908;127.91679;132.16122;138.862835;150.409107;154.9;157.2;156.01052608;153.303766;144.09415779;197;197;125;94;80;100;139.65635763;138.59157528
48.6981811868, 2.86166701028;"{""coordinates"": [[2.861667010276052, 48.698181186830205]], ""type"": ""MultiPoint""}";77192;1911.52331;1983.256589;2021.218549;2111.210558;2110.914791;2156.15;2085.8;2139.57739227;2128.259746;2129.30304752;201;201;1639;1469;1140;1085;2023.25150484;2033.71555276
48.253445072, 2.5076863798;"{""coordinates"": [[2.507686379804233, 48.25344507202634]], ""type"": ""MultiPoint""}";77198;16.98112;17.416609;29.091197;32.662891;32.166634;32.91;32.64;21.66843751;20.892942;19.48085844;207;207;30;36;44;50;18.95639951;19.14320175
48.2344918956, 2.55965154784;"{""coordinates"": [[2.559651547842774, 48.23449189563987]], ""type"": ""MultiPoint""}";77200;10.695398;8.85039;8.029463;7;6.993023;12.63;13.76;14.00426439;15.382053;15.47095967;209;209;15;26;16;25;13.30356847;14.54724414
48.3916068082, 2.89812772423;"{""coordinates"": [[2.898127724226061, 48.391606808223706]], ""type"": ""MultiPoint""}";77210;440.067358;402.545257;407.541012;412.716566;404.23835;406.91;390.49;395.57062924;391.776791;392.95392226;219;219;476;423;408;465;388.64344975;362.8306652
48.388124903, 3.12513527032;"{""coordinates"": [[3.125135270318768, 48.388124903017214]], ""type"": ""MultiPoint""}";77212;9.246171;6;6.044118;6.088235;4.765101;4.87;5;5;4.966443;9.33540052;221;221;16;7;8;25;9.64042753;10
48.6145230027, 3.48933438692;"{""coordinates"": [[3.489334386916843, 48.61452300270819]], ""type"": ""MultiPoint""}";77262;76.909868;77.620126;64.696933;69.155931;66.063759;67.34;70.78;69.65516318;67.994866;66.46616894;270;270;95;84;88;50;67.34635202;65.26283712
48.8590561921, 2.99335853188;"{""coordinates"": [[2.99335853188302, 48.859056192072856]], ""type"": ""MultiPoint""}";77270;124.495651;151.880189;153.926601;161.630127;171.455824;179;150.96;157.62970165;164.081556;154.09152579;278;278;99;93;44;90;151.05044319;152.88869401
48.5135449724, 3.09715843853;"{""coordinates"": [[3.097158438532934, 48.51354497238171]], ""type"": ""MultiPoint""}";77286;12.70044;13.991077;15.126319;15.574367;15.29163;14.63;14.02;13.05349794;13.320988;16.75862069;294;294;19;14;20;15;17.44449821;17.01517331
48.54431399, 2.65793202777;"{""coordinates"": [[2.657932027765965, 48.544313989964905]], ""type"": ""MultiPoint""}";77288;26565.909314;26919.981718;26793.26709;26251.676165;25918.381135;25847.75;25667.48;25524.4714585;25768.938837;25524.2130592;296;296;25997;26381;24236;20445;25384.392422;25038.190776
48.3899115907, 2.96177400633;"{""coordinates"": [[2.961774006329125, 48.389911590706106]], ""type"": ""MultiPoint""}";77305;9247.883052;9355.70818;9295.218148;9176.51382;9239.320484;9091.8;9010.98;8767.40219102;8779.742806;8767.11603927;312;312;9475;10422;9912;10355;8749.67034537;8626.74502247
48.591868252, 3.24832942746;"{""coordinates"": [[3.248329427461209, 48.591868251959525]], ""type"": ""MultiPoint""}";77319;16.689239;15.825809;14.968461;19.185854;21.466549;20.06;21.63;20.37930784;16.086711;10.66669398;326;326;27;29;24;55;2.04081633;4.05247428
48.827177338, 3.05071175614;"{""coordinates"": [[3.050711756141796, 48.827177338034474]], ""type"": ""MultiPoint""}";77320;724.258218;720.566223;761.782995;772.833264;787.031045;796.15;800.67;796.40775087;771.281722;795.21116082;327;327;628;667;540;425;812.87330984;833.6251818
48.3963415831, 3.22995206186;"{""coordinates"": [[3.229952061859006, 48.39634158313396]], ""type"": ""MultiPoint""}";77321;114.307117;108.00016;104.432634;102.398022;100.753113;97.23;92.54;92.25351556;107.99091;109.58246172;328;328;136;106;132;125;111.97107253;118.46188439
48.3365888265, 2.93384192215;"{""coordinates"": [[2.93384192215183, 48.33658882653314]], ""type"": ""MultiPoint""}";77338;30.489255;35.155898;38.616542;33.82567;34.966627;34.61;36.37;33.64126448;33.859811;36.02904755;343;343;20;36;56;30;35.90928551;31.74337151
48.9011777737, 3.22677004353;"{""coordinates"": [[3.226770043533113, 48.901177773746284]], ""type"": ""MultiPoint""}";77345;68.652417;70.56721;90.248538;90.04437;79.292955;72.19;66.96;59.32937448;56.708034;55.06118972;350;350;300;79;60;75;56.15353464;55.06093712
48.6463135359, 3.07477712264;"{""coordinates"": [[3.074777122636748, 48.64631353593247]], ""type"": ""MultiPoint""}";77357;131.262857;129.039128;113.835544;113.288963;118.305331;120.88;121.78;126.8830316;130.217997;120.84131429;360;360;135;104;88;110;120.14300432;128.74522287
48.820487453, 3.36451554924;"{""coordinates"": [[3.364515549242494, 48.82048745297152]], ""type"": ""MultiPoint""}";77402;34.171689;40.916252;40.084661;42.670333;47.716281;50.97;46.05;47.4821551;38.757141;35.45135984;402;402;47;44;48;45;37.09551939;35.42698432
48.4089693059, 2.99513457629;"{""coordinates"": [[2.995134576290413, 48.40896930589709]], ""type"": ""MultiPoint""}";77409;285.651743;291.117999;297.517356;259.646835;240.93987;258;267.76;279.07375021;310.685167;304.53010002;409;409;238;245;196;215;309.29686225;314.30098781
48.7147319698, 2.59173134805;"{""coordinates"": [[2.591731348053, 48.71473196979819]], ""type"": ""MultiPoint""}";77450;1437.948314;1409.311995;1397.941309;1365.740445;1316.085479;1269.43;1241.41;1192.69992154;1181.642932;1215.92211588;449;449;888;725;404;300;1343.57271116;1459.08668395
48.3685659865, 2.9308441134;"{""coordinates"": [[2.930844113401873, 48.36856598650392]], ""type"": ""MultiPoint""}";77482;960.106514;955.375061;1064.410981;1192.020532;1328.134979;1423.13;1552.28;1688.12587338;1771.406617;1751.55750935;481;481;887;722;540;485;1796.76429527;1833.32424583
49.0061549138, 2.92739165445;"{""coordinates"": [[2.927391654451188, 49.00615491377134]], ""type"": ""MultiPoint""}";77483;319.7821;324.386558;328.731931;323.16947;309.171496;308.04;310.91;297.46724501;288.304293;309.5492364;482;482;219;342;324;245;300.07438493;309.7976389
48.8988698193, 2.95756217997;"{""coordinates"": [[2.957562179973385, 48.898869819254216]], ""type"": ""MultiPoint""}";77484;10.972324;11.890098;11.996719;11.962864;10.936271;11.74;11.89;10.99181745;11.069983;11.56715464;483;483;26;20;24;20;14.21580716;13.6025269
48.3443532805, 2.89795404559;"{""coordinates"": [[2.897954045585619, 48.344353280486665]], ""type"": ""MultiPoint""}";77516;76.958837;83.17036;87.666422;92.921141;92.628651;96.13;88.46;83.37337695;105.75313;111.24384702;509;509;62;92;76;85;117.18093714;120.07742092
48.5631750859, 3.21925969296;"{""coordinates"": [[3.219259692960423, 48.563175085925224]], ""type"": ""MultiPoint""}";77532;18.096712;19.020024;20.044885;21.349457;21.391955;22.86;22.1;23.21060079;20.950746;22.53154035;525;525;24;14;40;45;20.43943547;21.10714074
48.4316239588, 2.76968448088;"{""coordinates"": [[2.769684480878278, 48.43162395879322]], ""type"": ""MultiPoint""}";77533;579.641107;631.629269;651.984519;717.337399;725.714469;752.24;775.5;766.498845;822.492971;834.12369252;526;526;427;427;452;435;827.68343082;829.91425571
48.928324702, 1.84081241999;"{""coordinates"": [[1.84081241998659, 48.92832470197946]], ""type"": ""MultiPoint""}";78033;100.490532;98.48659;102.55036;98.376559;95.160237;111.36;105.02;107.05582863;112.972787;110.14821391;540;540;114;108;80;125;110.34077543;124.09107862
48.8322617846, 1.72458154611;"{""coordinates"": [[1.72458154611053, 48.83226178463328]], ""type"": ""MultiPoint""}";78053;74.761886;76.934774;83.705118;82.526667;77.170376;70.15;75.54;82.15979754;87.182079;85.58933406;547;547;86;55;52;45;81.72475622;83.06443692
49.0409024539, 1.48077459145;"{""coordinates"": [[1.480774591450044, 49.040902453875056]], ""type"": ""MultiPoint""}";78068;55.868627;53.16154;60.364316;63.132496;68.21095;66.19;66.1;67.30857053;92.294562;88.66377752;550;550;68;82;72;125;88.44342289;99.90484122
48.8589453768, 1.58789298973;"{""coordinates"": [[1.587892989734756, 48.85894537675647]], ""type"": ""MultiPoint""}";78076;29.23757;29.643339;28.897386;29.204084;31.252491;32.91;34.36;31.9139357;31.810462;30.59697589;555;555;54;39;44;35;22.3242142;22.66828672
48.9683128232, 1.93896303663;"{""coordinates"": [[1.938963036631641, 48.96831282319152]], ""type"": ""MultiPoint""}";78140;140.674953;141.62855;159.39245;176.029385;200.007391;196.4;210.04;209.38062663;217.795218;242.20157817;578;578;126;116;164;215;236.44685788;238.9502391
48.8298276214, 2.11738957119;"{""coordinates"": [[2.104860629646202, 48.83289465116003], [2.129918512738889, 48.82676059164254]], ""type"": ""MultiPoint""}";78158;13711.073638;13851.860952;14100.639329;14120.734232;13807.51879;13792.62;13624.7;13271.7142326;12755.819114;12528.5084105;583;583;12760;13248;11400;10130;12085.0757476;11864.459651
48.8801141247, 1.97931276328;"{""coordinates"": [[1.979312763280115, 48.88011412472087]], ""type"": ""MultiPoint""}";78233;746.306954;743.603366;692.347618;716.223713;698.018497;687.3;676.91;684.59864422;688.144782;679.37919826;610;610;638;631;384;545;655.15575037;660.13641758
48.96064552, 1.64747931726;"{""coordinates"": [[1.647479317257747, 48.96064551999804]], ""type"": ""MultiPoint""}";78245;29.998674;30.547056;34.061917;27.998583;33.846861;33.43;31.55;31.41030015;30.078336;24.81681209;617;617;37;19;40;35;22.00341682;27.54770673
48.8322874582, 1.60331345192;"{""coordinates"": [[1.603313451916853, 48.832287458186656]], ""type"": ""MultiPoint""}";78285;76.698904;78.304449;78.936592;71.827575;69.173344;60.4;62.89;63.06328279;81.109328;82.62005517;631;631;48;61;32;30;80.62201269;79.58739509
49.0152397587, 1.64189177675;"{""coordinates"": [[1.64189177674607, 49.01523975869]], ""type"": ""MultiPoint""}";78290;72.669241;68.810863;79.207944;79.068693;83.107068;87.84;93.74;89.16296171;87.372602;98.10361455;633;633;106;103;148;180;98.78931967;77.91315318
48.7046635926, 1.62694098705;"{""coordinates"": [[1.62694098705088, 48.70466359262608]], ""type"": ""MultiPoint""}";78302;20.212995;24.966416;30.049767;31.004292;30.839532;29.68;29.88;27.97913349;25.96407;26.00228537;639;639;25;38;24;45;28.03268289;27.8421737
48.9868289593, 1.78907157525;"{""coordinates"": [[1.789071575247937, 48.98682895933552]], ""type"": ""MultiPoint""}";78314;403.80813;410.3351;404.582331;418.669178;447.842572;452.68;441.26;431.58086884;448.343995;431.73030383;644;644;377;251;148;95;421.42963923;394.7323091
48.9525770063, 2.15245682337;"{""coordinates"": [[2.152456823372781, 48.952577006327765]], ""type"": ""MultiPoint""}";78358;6564.760575;6802.298141;6987.658876;7124.997957;7384.217004;7336.26;7222.64;7320.94898751;7450.599992;7159.82404467;663;663;5585;5905;5560;5715;7049.23315432;7019.43045325
48.9545759715, 1.9873236488;"{""coordinates"": [[1.987323648796751, 48.95457597149085]], ""type"": ""MultiPoint""}";78384;182.26206;178.016238;176.458308;181.260206;157.707744;135.31;135.06;133.10948403;148.588922;190.87520517;675;675;155;158;108;105;200.14281616;192.83602555
48.9568487912, 1.59662479073;"{""coordinates"": [[1.596624790732229, 48.95684879118242]], ""type"": ""MultiPoint""}";78385;14.020802;15.9202;14.930279;13.662712;13.879395;14.12;15.1;16.64980197;19.366495;19.19546495;676;676;23;27;16;25;20.12834001;19.13415877
48.9268166859, 2.12243394395;"{""coordinates"": [[2.122433943954101, 48.92681668592953]], ""type"": ""MultiPoint""}";78396;944.061835;936.283056;920.695078;1021.292274;1075.248895;1072.59;1090.31;1081.02790898;1169.462602;1140.9701756;679;679;975;1129;1036;1505;1150.15057756;1201.74234502
49.0483856727, 1.82981249715;"{""coordinates"": [[1.829812497150088, 49.0483856726613]], ""type"": ""MultiPoint""}";78416;22.818171;25.939596;26.020307;26.79528;30.105911;31.57;26.66;26.60752794;24.32347;27.70246713;691;691;30;16;20;20;30.22047869;30.80981574
48.9333180858, 1.94535389653;"{""coordinates"": [[1.945353896527819, 48.93331808576771]], ""type"": ""MultiPoint""}";78431;418.894574;446.432735;455.615838;472.06844;483.624806;515.68;544.38;554.48226102;561.297846;540.49041242;696;696;327;297;348;430;491.59308514;466.52320971
49.0511798648, 1.64992618757;"{""coordinates"": [[1.649926187569586, 49.05117986482852]], ""type"": ""MultiPoint""}";78437;58.491934;61.186329;60.576111;63.392123;54.655257;54.91;68.72;71.93876204;73.698533;80.96812034;697;697;104;154;96;145;81.80333369;61.40397806
48.854656669, 1.64248668813;"{""coordinates"": [[1.642486688133347, 48.85465666900578]], ""type"": ""MultiPoint""}";78474;55.55279;56.666074;59.376667;61.754985;65.73515;61.17;60.03;58.8835085;59.842358;60.40777855;711;711;71;70;72;90;52.95654383;58.92914111
48.8247867565, 1.63473510674;"{""coordinates"": [[1.634735106737165, 48.82478675649262]], ""type"": ""MultiPoint""}";78520;436.646624;453.842991;453.734542;506.277353;518.386254;524.05;544.61;567.27910961;558.285463;562.77902462;729;729;326;221;140;100;567.22185075;557.90288864
48.6968301966, 1.60367729299;"{""coordinates"": [[1.60367729299337, 48.69683019656611]], ""type"": ""MultiPoint""}";78606;7.911656;6.93433;6.012427;5.88214;4.84375;7.75;8;8;10.334143;10.54264672;759;759;12;10;4;15;11.72222222;12.74420286
49.0254101298, 1.91880318458;"{""coordinates"": [[1.918803184581255, 49.02541012982379]], ""type"": ""MultiPoint""}";78609;112.430395;115.19373;113.684177;118.955022;136.911605;133.09;124.42;120.41940489;113.952107;108.7472197;761;761;142;107;52;55;117.18715614;123.30831461
48.7832082242, 1.87759128365;"{""coordinates"": [[1.877591283649608, 48.78320822419991]], ""type"": ""MultiPoint""}";78623;385.54319;371.705572;377.012136;352.276553;364.810765;368.47;345.1;311.94953093;307.483232;300.63270576;767;767;374;322;300;250;296.06571721;280.26724504
48.5907993467, 2.05851447514;"{""coordinates"": [[2.058514475140997, 48.590799346718086]], ""type"": ""MultiPoint""}";91017;236.76119;253.631194;243.584424;241.800507;233.375666;212.37;204.49;206.87840669;214.856443;213.38184531;789;789;171;148;92;185;211.36406268;214.4894203
48.5902961799, 2.24394984242;"{""coordinates"": [[2.243949842421356, 48.59029617989104]], ""type"": ""MultiPoint""}";91021;5157.402119;5169.858612;5323.241898;5363.566589;5534.200667;5554.99;5677.5;5677.7743455;5514.166656;5405.29097996;790;790;4683;4987;4076;4130;5412.16318292;5418.46583258
48.5294531389, 2.48770179949;"{""coordinates"": [[2.487701799492008, 48.52945313887141]], ""type"": ""MultiPoint""}";91037;53.370891;57.732752;54.023296;55.210314;50.303769;47.18;47.87;53.55756155;50.940088;66.91478483;794;794;47;44;76;50;67.69780349;66.33344015
48.5546594088, 2.16072356227;"{""coordinates"": [[2.160723562271353, 48.55465940881889]], ""type"": ""MultiPoint""}";91106;138.14658;133.014696;139.122319;135.784058;121.819684;118.33;121.37;116.97844056;126.111294;149.67322275;817;817;133;135;84;50;148.7514273;148.44783841
48.7075146504, 2.31159966116;"{""coordinates"": [[2.311599661163951, 48.70751465044568]], ""type"": ""MultiPoint""}";91161;8954.637059;9307.628408;9408.169241;9607.436914;10027.218393;10243.28;10198.79;10540.3789368;10631.891043;10199.1973884;836;836;7422;6474;4880;4770;10291.3551796;10511.3165099
48.7199081003, 2.46300106506;"{""coordinates"": [[2.46300106505696, 48.71990810026925]], ""type"": ""MultiPoint""}";91191;1699.940093;1737.605077;1757.370026;1864.346669;1878.473202;1925.5;2018.43;2062.59400145;2147.155806;2144.45897302;843;843;1494;1677;1128;940;2140.56414574;2077.36938985
48.463796347, 2.3707901039;"{""coordinates"": [[2.370790103902574, 48.46379634695702]], ""type"": ""MultiPoint""}";91293;169.586681;185.048857;175.818299;174.046248;165.95043;166.8;149.71;145.65839619;140.474866;140.42175384;871;871;147;163;112;20;136.91832859;146.94197293
