Réseau,Station,Trafic,Ville,Arrondissement pour Paris,Year,ArRGeopoint
RER,laplace,2414948,Arcueil,,2021,"48.80828346689475, 2.3341912590389136"
Métro,argentine,2079212,Paris,17.0,2021,"48.87566737658609, 2.2894354185422134"
Métro,argentine,2079212,Paris,17.0,2021,"48.87566737658609, 2.2894354185422134"
Métro,argentine,2079212,Paris,17.0,2021,"48.875950527340066, 2.288654390760252"
Métro,argentine,2079212,Paris,17.0,2021,"48.87558296115629, 2.2888502921562655"
Métro,edgar quinet,1349178,Paris,14.0,2021,"48.84098044631447, 2.3253749636089105"
Métro,edgar quinet,1349178,Paris,14.0,2021,"48.84090350168456, 2.3252865779432965"
Métro,edgar quinet,1349178,Paris,14.0,2021,"48.79782763496366, 2.499033509673814"
Métro,edgar quinet,1349178,Paris,14.0,2021,"48.88668807750459, 2.230399050646965"
Métro,edgar quinet,1349178,Paris,14.0,2021,"48.79789981117729, 2.499087271699025"
RER,noisiel,2273213,Noisiel,,2021,"48.84354564844981, 2.6166876182308916"
RER,noisiel,2273213,Noisiel,,2021,"48.84348252134946, 2.6166335801766376"
RER,noisiel,2273213,Noisiel,,2021,"48.84378684868951, 2.6161816947028274"
RER,noisiel,2273213,Noisiel,,2021,"48.84348265233084, 2.6166744559652866"
Métro,les gobelins,2365942,Paris,13.0,2021,"48.8368751615007, 2.352281343948716"
Métro,les gobelins,2365942,Paris,13.0,2021,"48.836262526147515, 2.3520845968364004"
Métro,les gobelins,2365942,Paris,13.0,2021,"48.83589170667656, 2.352531165362204"
Métro,les gobelins,2365942,Paris,13.0,2021,"48.83640861279014, 2.350829369843924"
Métro,les gobelins,2365942,Paris,13.0,2021,"48.83691290381101, 2.3526078548870455"
Métro,les gobelins,2365942,Paris,13.0,2021,"48.837249548924504, 2.3516636002156717"
Métro,les gobelins,2365942,Paris,13.0,2021,"48.835841622330754, 2.352416801898275"
Métro,les gobelins,2365942,Paris,13.0,2021,"48.83644266220068, 2.3504747206432657"
RER,fontenay-aux-roses,888408,Fontenay aux roses,,2021,"48.78758435682472, 2.292804700155717"
RER,fontenay-aux-roses,888408,Fontenay aux roses,,2021,"48.787594606583966, 2.293016898667032"
RER,fontenay-aux-roses,888408,Fontenay aux roses,,2021,"48.78754048512842, 2.292990409298475"
Métro,simplon,2056501,Paris,18.0,2021,"48.893815261338325, 2.3477949681871224"
Métro,simplon,2056501,Paris,18.0,2021,"48.893815261338325, 2.3477949681871224"
Métro,simplon,2056501,Paris,18.0,2021,"48.895096073243394, 2.3468378048457006"
Métro,simplon,2056501,Paris,18.0,2021,"48.89404802883976, 2.347601104623348"
Métro,avron,1345521,Paris,11.0,2021,"48.84983538212575, 2.498424528360631"
Métro,avron,1345521,Paris,11.0,2021,"48.851616458045946, 2.3980666384995173"
Métro,avron,1345521,Paris,11.0,2021,"48.85145419141166, 2.398884824315576"
Métro,avron,1345521,Paris,11.0,2021,"48.85099479565374, 2.3987402181244075"
Métro,avron,1345521,Paris,11.0,2021,"48.85164854358347, 2.398187556659397"
Métro,avron,1345521,Paris,11.0,2021,"48.84986681244222, 2.4994871604688216"
RER,bry-sur-marne,1925748,Bry-sur-Marne,,2021,"48.8451978377996, 2.5256396687485885"
RER,bry-sur-marne,1925748,Bry-sur-Marne,,2021,"48.845170534197756, 2.5255581606025235"
Métro,anatole france,2311825,Levallois-Perret,,2021,"48.761461673062236, 2.18105082375327"
Métro,anatole france,2311825,Levallois-Perret,,2021,"48.891517202875406, 2.2854957903291147"
Métro,anatole france,2311825,Levallois-Perret,,2021,"48.776418523435325, 2.2741300478972466"
Métro,anatole france,2311825,Levallois-Perret,,2021,"48.89220661760041, 2.2849816963403193"
Métro,anatole france,2311825,Levallois-Perret,,2021,"48.66142826712557, 2.5463565916239848"
Métro,anatole france,2311825,Levallois-Perret,,2021,"48.946663466467, 2.6095928617395905"
Métro,anatole france,2311825,Levallois-Perret,,2021,"48.76151837432327, 2.1801384151500462"
Métro,anatole france,2311825,Levallois-Perret,,2021,"49.01352295354694, 2.194684777726253"
Métro,anatole france,2311825,Levallois-Perret,,2021,"48.936190772811266, 2.4950257366292377"
Métro,anatole france,2311825,Levallois-Perret,,2021,"48.93555422145467, 2.4933529881253396"
Métro,anatole france,2311825,Levallois-Perret,,2021,"48.89223258538292, 2.2848122193525104"
Métro,anatole france,2311825,Levallois-Perret,,2021,"48.77643766768126, 2.274320300530046"
RER,palaiseau-villebon,591438,Palaiseau,,2021,"48.70811389433083, 2.237295237824476"
Métro,saint-augustin,1934106,Paris,8.0,2021,"48.87426265372826, 2.320103822891911"
Métro,saint-augustin,1934106,Paris,8.0,2021,"48.874611649355394, 2.321380869876477"
Métro,saint-augustin,1934106,Paris,8.0,2021,"48.874632152119304, 2.321031570403537"
Métro,saint-augustin,1934106,Paris,8.0,2021,"48.874706703078715, 2.320697926626133"
Métro,saint-augustin,1934106,Paris,8.0,2021,"48.87454661292122, 2.3210135978085993"
Métro,saint-augustin,1934106,Paris,8.0,2021,"48.8748637693115, 2.3182690013841367"
Métro,saint-augustin,1934106,Paris,8.0,2021,"48.874934691956554, 2.3212539534685854"
Métro,saint-augustin,1934106,Paris,8.0,2021,"48.874906322092286, 2.3210089085201746"
Métro,saint-augustin,1934106,Paris,8.0,2021,"48.87457251794118, 2.3192408320833033"
Métro,porte d'ivry,1282199,Paris,13.0,2021,"48.82121318902122, 2.3700730114361317"
Métro,porte d'ivry,1282199,Paris,13.0,2021,"48.82138233761508, 2.369744085924675"
Métro,porte d'ivry,1282199,Paris,13.0,2021,"48.821489035549085, 2.3695112543194923"
Métro,porte d'ivry,1282199,Paris,13.0,2021,"48.821860125767955, 2.3699562338281868"
Métro,porte d'ivry,1282199,Paris,13.0,2021,"48.82181630769226, 2.370174686433431"
Métro,porte d'ivry,1282199,Paris,13.0,2021,"48.82070623905096, 2.3711551084433538"
Métro,porte d'ivry,1282199,Paris,13.0,2021,"48.82135298832312, 2.3692949782233117"
RER,orsay-ville,1776712,Orsay,,2021,"48.69749378761521, 2.180747280127773"
Métro,ternes,2292256,Paris,17.0,2021,"48.87814291683305, 2.298987073501131"
Métro,ternes,2292256,Paris,17.0,2021,"48.87806106364531, 2.297297434244333"
Métro,ternes,2292256,Paris,17.0,2021,"48.87822773084878, 2.2981132886172433"
Métro,ternes,2292256,Paris,17.0,2021,"48.87820075281468, 2.2981136521983063"
Métro,ternes,2292256,Paris,17.0,2021,"48.8789700035131, 2.298935034886991"
Métro,ternes,2292256,Paris,17.0,2021,"48.87836741443455, 2.298929511371323"
Métro,ternes,2292256,Paris,17.0,2021,"48.877537931466755, 2.298572535612715"
RER,courcelle-sur-yvette,394292,Gif sur Yvette,,2021,"48.70135978097649, 2.0976037964671117"
RER,courcelle-sur-yvette,394292,Gif sur Yvette,,2021,"48.70131450338252, 2.0975638104837837"
RER,courcelle-sur-yvette,394292,Gif sur Yvette,,2021,"48.70126743186966, 2.097881252412627"
Métro,pont neuf,1188930,Paris,4.0,2021,"48.932542363447716, 2.2385245821026"
Métro,pont neuf,1188930,Paris,4.0,2021,"48.9396072140481, 2.0367760487290973"
Métro,pont neuf,1188930,Paris,4.0,2021,"48.69375972423659, 2.2817452852809734"
Métro,pont neuf,1188930,Paris,4.0,2021,"48.69353364388252, 2.2815445881999326"
Métro,pont neuf,1188930,Paris,4.0,2021,"48.85854633925466, 2.3417767491485417"
Métro,pont neuf,1188930,Paris,4.0,2021,"48.85845603109832, 2.341708923203476"
Métro,pont neuf,1188930,Paris,4.0,2021,"48.93979012198564, 2.037154908198751"
Métro,mouton-duvernet,1131403,Paris,14.0,2021,"48.83138200907988, 2.3297903478227395"
Métro,mouton-duvernet,1131403,Paris,14.0,2021,"48.831337585557804, 2.3298876404084203"
RER,gentilly,1521999,Gentilly,,2021,"48.81529108272699, 2.3409328439340635"
RER,gentilly,1521999,Gentilly,,2021,"48.815281564009595, 2.3408376345334156"
RER,gentilly,1521999,Gentilly,,2021,"48.81517019505304, 2.3410288841878226"
Métro,porte de champerret,2101673,Paris,17.0,2021,"48.885427650131525, 2.292888752165033"
Métro,porte de champerret,2101673,Paris,17.0,2021,"48.885938477980154, 2.294109152461735"
Métro,porte de champerret,2101673,Paris,17.0,2021,"48.885652393120246, 2.2921124821588443"
Métro,porte de champerret,2101673,Paris,17.0,2021,"48.885745823792206, 2.2919434765761006"
Métro,porte de champerret,2101673,Paris,17.0,2021,"48.885776530580166, 2.294097710767174"
Métro,porte de champerret,2101673,Paris,17.0,2021,"48.885408315749835, 2.2941845239171954"
Métro,porte de champerret,2101673,Paris,17.0,2021,"48.88573626667166, 2.2918481473366468"
Métro,porte de champerret,2101673,Paris,17.0,2021,"48.88586030784761, 2.291532808074703"
Métro,porte de champerret,2101673,Paris,17.0,2021,"48.885460720451896, 2.292397372747129"
Métro,porte de champerret,2101673,Paris,17.0,2021,"48.88565823555779, 2.2923401407439674"
Métro,porte de champerret,2101673,Paris,17.0,2021,"48.8859394235995, 2.292745431816166"
Métro,les agnettes,1890356,Asnières sur Seine,,2021,"48.92356203732717, 2.2873757468394946"
Métro,les agnettes,1890356,Asnières sur Seine,,2021,"48.92305566272654, 2.2861558331478795"
Métro,les agnettes,1890356,Asnières sur Seine,,2021,"48.922922094587044, 2.2856240763754405"
Métro,les agnettes,1890356,Asnières sur Seine,,2021,"48.92308777795009, 2.286263202479002"
Métro,les agnettes,1890356,Asnières sur Seine,,2021,"48.92341014207766, 2.287541590022094"
Métro,les agnettes,1890356,Asnières sur Seine,,2021,"48.9230931922891, 2.2856626678323377"
Métro,pont marie,1101482,Paris,4.0,2021,"48.85380692346439, 2.356690960000734"
Métro,passy,2080548,Paris,16.0,2021,"48.85870238703882, 2.2858640342033167"
Métro,passy,2080548,Paris,16.0,2021,"48.85704627036238, 2.287154279458572"
Métro,passy,2080548,Paris,16.0,2021,"48.85753152960673, 2.2855802300954733"
Métro,passy,2080548,Paris,16.0,2021,"48.857515089606665, 2.2858394188814617"
Métro,passy,2080548,Paris,16.0,2021,"48.20305605211644, 2.9101943875740774"
Métro,passy,2080548,Paris,16.0,2021,"48.203073771033985, 2.909830935155917"
Métro,tuileries,1859552,Paris,1.0,2021,"48.6072728998174, 2.255694048759478"
Métro,tuileries,1859552,Paris,1.0,2021,"48.864477839300996, 2.329678094711641"
Métro,tuileries,1859552,Paris,1.0,2021,"48.86455016356337, 2.3297453212172794"
Métro,tuileries,1859552,Paris,1.0,2021,"48.65029853036221, 2.393946855744282"
Métro,tuileries,1859552,Paris,1.0,2021,"48.607236157705124, 2.25557249008038"
Métro,pierre curie,1100552,Ivry,,2021,"48.809729846307896, 2.423917171932755"
Métro,pierre curie,1100552,Ivry,,2021,"48.919038969956304, 2.312068252373304"
Métro,pierre curie,1100552,Ivry,,2021,"48.98567005804269, 2.421844021689216"
Métro,pierre curie,1100552,Ivry,,2021,"48.5250988784908, 2.376622845847405"
Métro,pierre curie,1100552,Ivry,,2021,"48.7724966558391, 2.5452551807172403"
Métro,pierre curie,1100552,Ivry,,2021,"48.97568202274658, 2.18398725621322"
Métro,pierre curie,1100552,Ivry,,2021,"48.93657008939956, 2.4273720483029546"
Métro,pierre curie,1100552,Ivry,,2021,"48.98576817874406, 2.4216789729749255"
Métro,pierre curie,1100552,Ivry,,2021,"48.86901720581452, 2.424256686719501"
Métro,pierre curie,1100552,Ivry,,2021,"48.977252096687735, 1.9696831534068984"
Métro,pierre curie,1100552,Ivry,,2021,"48.81047767135235, 2.4241948716985346"
Métro,pierre curie,1100552,Ivry,,2021,"49.07159346927315, 2.566036079895528"
Métro,pierre curie,1100552,Ivry,,2021,"49.071440321221786, 2.5659552480095273"
Métro,pierre curie,1100552,Ivry,,2021,"48.61584079733825, 2.259248838739343"
Métro,pierre curie,1100552,Ivry,,2021,"48.951828222344524, 2.2435810706524744"
Métro,pierre curie,1100552,Ivry,,2021,"48.952395235792025, 2.2436547505088624"
Métro,pierre curie,1100552,Ivry,,2021,"48.94416145154714, 2.517624428423024"
Métro,pierre curie,1100552,Ivry,,2021,"48.52499114604132, 2.3766647555657534"
Métro,pierre curie,1100552,Ivry,,2021,"48.713005862687844, 2.260685009532311"
Métro,pierre curie,1100552,Ivry,,2021,"48.61556884686221, 2.258913518919905"
Métro,pierre curie,1100552,Ivry,,2021,"48.73228489162175, 2.3990869947282993"
Métro,pierre curie,1100552,Ivry,,2021,"48.919081580698254, 2.3116583170150777"
Métro,pierre curie,1100552,Ivry,,2021,"48.869696857863666, 2.423458481318384"
Métro,pierre curie,1100552,Ivry,,2021,"49.01929701721972, 2.2110839645513702"
Métro,pierre curie,1100552,Ivry,,2021,"49.01930888259098, 2.211521295708901"
Métro,pierre curie,1100552,Ivry,,2021,"48.77255134320903, 2.5454452040649675"
Métro,pierre curie,1100552,Ivry,,2021,"48.892097109048564, 2.4883477714059263"
Métro,pierre curie,1100552,Ivry,,2021,"48.868952943992305, 2.423984748023964"
Métro,pierre curie,1100552,Ivry,,2021,"48.9500042113634, 1.995251635644691"
Métro,pierre curie,1100552,Ivry,,2021,"48.9502573522095, 1.9954105988026913"
Métro,pierre curie,1100552,Ivry,,2021,"48.9369148606356, 2.4280098149803546"
Métro,pierre curie,1100552,Ivry,,2021,"48.80172301630161, 1.9792369157106668"
Métro,pierre curie,1100552,Ivry,,2021,"48.80170805272547, 1.979591215409862"
Métro,pierre curie,1100552,Ivry,,2021,"48.71378066616527, 2.259437156889407"
Métro,pierre curie,1100552,Ivry,,2021,"48.77616010246616, 2.283469014269156"
RER,gif-sur-yvette,442255,Gif sur Yvette,,2021,"48.698130118502284, 2.1364272079563453"
RER,gif-sur-yvette,442255,Gif sur Yvette,,2021,"48.69820197148422, 2.1364124324406024"
Métro,mairie d'ivry,2042071,Ivry,,2021,"48.811210093379536, 2.383498053635828"
Métro,mairie d'ivry,2042071,Ivry,,2021,"48.811210093379536, 2.383498053635828"
Métro,la fourche,1829271,Paris,8.0,2021,"48.88782618254102, 2.325149895689086"
Métro,la fourche,1829271,Paris,8.0,2021,"48.887369018495015, 2.3254149312970207"
Métro,la fourche,1829271,Paris,8.0,2021,"48.7787992037274, 2.0095312727929904"
Métro,la fourche,1829271,Paris,8.0,2021,"48.90789343619691, 2.49364952181901"
Métro,la fourche,1829271,Paris,8.0,2021,"48.407926878117316, 2.6888193827541533"
Métro,la fourche,1829271,Paris,8.0,2021,"48.88743365672331, 2.325714117166135"
Métro,la fourche,1829271,Paris,8.0,2021,"48.956946874119616, 2.04250452057813"
Métro,la fourche,1829271,Paris,8.0,2021,"48.90800110219085, 2.495722148326561"
Métro,la fourche,1829271,Paris,8.0,2021,"48.88742451050448, 2.325686960766735"
Métro,la fourche,1829271,Paris,8.0,2021,"48.907210900890185, 2.496002651594386"
Métro,la fourche,1829271,Paris,8.0,2021,"48.888100339647764, 2.3259236854712064"
Métro,la fourche,1829271,Paris,8.0,2021,"48.40791706577773, 2.688508650527673"
Métro,la fourche,1829271,Paris,8.0,2021,"48.887792517046435, 2.325559457463435"
Métro,la fourche,1829271,Paris,8.0,2021,"48.95598748498569, 2.042863584497628"
Métro,la fourche,1829271,Paris,8.0,2021,"48.88777960506933, 2.3248641115837185"
Métro,la fourche,1829271,Paris,8.0,2021,"48.7784828264362, 2.008257982516856"
Métro,filles du calvaire,1093673,Paris,3.0,2021,"48.863042111403736, 2.3665956945709343"
Métro,filles du calvaire,1093673,Paris,3.0,2021,"48.8630883018733, 2.366826859795412"
Métro,parmentier,2037234,Paris,11.0,2021,"48.88859915880295, 2.704616934268775"
Métro,parmentier,2037234,Paris,11.0,2021,"48.888625699997554, 2.7044394984015283"
Métro,parmentier,2037234,Paris,11.0,2021,"48.93057828716555, 2.1637844851118793"
Métro,parmentier,2037234,Paris,11.0,2021,"48.820027036304566, 1.9677779111165254"
Métro,parmentier,2037234,Paris,11.0,2021,"48.93158631462182, 2.2144068758043067"
Métro,parmentier,2037234,Paris,11.0,2021,"48.865162111155115, 2.374680676374661"
Métro,parmentier,2037234,Paris,11.0,2021,"48.94835720209112, 2.8658875216961643"
Métro,parmentier,2037234,Paris,11.0,2021,"48.94824924696865, 2.8658468414089544"
Métro,parmentier,2037234,Paris,11.0,2021,"48.866638088108814, 2.373163448989042"
Métro,parmentier,2037234,Paris,11.0,2021,"48.94769351270374, 2.5615814921408826"
Métro,parmentier,2037234,Paris,11.0,2021,"48.80692712543022, 2.3919090780279593"
Métro,parmentier,2037234,Paris,11.0,2021,"48.87643300030684, 2.508135071750842"
Métro,parmentier,2037234,Paris,11.0,2021,"48.86524326051683, 2.3747205969196896"
Métro,parmentier,2037234,Paris,11.0,2021,"48.81948970546626, 1.968047334657512"
Métro,parmentier,2037234,Paris,11.0,2021,"48.80699077133166, 2.3920444989061584"
Métro,parmentier,2037234,Paris,11.0,2021,"48.93052195333855, 2.163444166005942"
Métro,parmentier,2037234,Paris,11.0,2021,"48.947577760457676, 2.5618964846753856"
Métro,parmentier,2037234,Paris,11.0,2021,"48.931506816525186, 2.2146264626789884"
Métro,abbesses,1513884,Paris,18.0,2021,"48.875003441464706, 2.5815534685669776"
Métro,abbesses,1513884,Paris,18.0,2021,"48.8848655598145, 2.3377067911809144"
Métro,abbesses,1513884,Paris,18.0,2021,"48.884392717977825, 2.338394635220906"
Métro,abbesses,1513884,Paris,18.0,2021,"48.88438357460971, 2.338367478180517"
Métro,abbesses,1513884,Paris,18.0,2021,"48.88435076735278, 2.3389406319872577"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.67398596217037, 2.333926442731342"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.79865119913373, 2.03163229431503"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.859536864278276, 2.377297010698094"
Métro,chemin vert,1018958,Paris,11.0,2021,"49.001142304218696, 2.3199605084426604"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.677117906760806, 2.5284955729038714"
Métro,chemin vert,1018958,Paris,11.0,2021,"49.00088224250069, 2.3200869174481267"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.678605421136325, 2.2400089803069707"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.678487024778235, 2.2397797891585056"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.85710602287842, 2.368221612765033"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.85708736780661, 2.368095085385991"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.95730216633305, 2.2097030843088916"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.94415934944736, 2.3819768955490064"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.97905408369796, 2.306902250024425"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.94387173933571, 2.3820076172936218"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.86003848752089, 2.378640402679484"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.85984714485736, 2.376434604180605"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.9611224021516, 2.2026526638411075"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.69226371949672, 2.4312576606871668"
Métro,chemin vert,1018958,Paris,11.0,2021,"49.00765190488652, 2.122971189515415"
Métro,chemin vert,1018958,Paris,11.0,2021,"49.026919053669985, 2.3304527738347733"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.86056857324236, 2.3785386684526424"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.80096364366762, 2.4712295943534"
Métro,chemin vert,1018958,Paris,11.0,2021,"49.00766029703245, 2.1228890318602334"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.96617858095791, 1.9434865572984914"
Métro,chemin vert,1018958,Paris,11.0,2021,"48.79883183107673, 2.0317242444696575"
Métro,maraichers,1994064,Paris,20.0,2021,"48.852770845779574, 2.4068149003596435"
Métro,maraichers,1994064,Paris,20.0,2021,"48.85220043417051, 2.4060445927471465"
Métro,maraichers,1994064,Paris,20.0,2021,"48.85286104586155, 2.406868386575187"
Métro,maraichers,1994064,Paris,20.0,2021,"48.85313604297779, 2.406102069683262"
Métro,malesherbes,1427143,Paris,17.0,2021,"48.293565984133906, 2.4010709157967027"
Métro,malesherbes,1427143,Paris,17.0,2021,"48.88284002256418, 2.3094878469600104"
