Département;Département commune;Libellé de commune;Arrondissement;Canton ville;Zone d'emploi;Unité urbaine;Population 2010;Taxi;Aéroport;Aéroport nombre de passagers;Gare avec train TAGV (train à grande vitesse);Gare sous convention avec l’État;Gare sous convention avec les conseils régionaux ou les STIF;Agence de voyage;Hôtel homologué;Hôtel homologué - nombre de chambres;Camping homologué;Camping homologué - nombre d'emplacements;Information Touristique;geo_point_2d;geo_shape
77;77009;['Arville'];774;7704;1107;77000;132;0;0;0;0;0;0;0;0;0;0;0;0;48.18127558652451, 2.5565797800047783;"{""coordinates"": [[[2.595699642521367, 48.171219801757616], [2.575894271199272, 48.16666918570969], [2.554691673490297, 48.16712199720707], [2.535763501087183, 48.171989115043694], [2.53299072486898, 48.18890378158212], [2.520295858365277, 48.19391884359841], [2.52281846272277, 48.19772626384012], [2.568737488261549, 48.193133879732066], [2.575878169176843, 48.18877766457907], [2.5861580913630497, 48.17344528781143], [2.595699642521367, 48.171219801757616]]], ""type"": ""Polygon""}"
77;77178;['Faÿ-lès-Nemours'];774;7724;1107;77000;478;2;0;0;0;0;0;0;0;0;0;0;0;48.227687471093056, 2.664121711176134;"{""coordinates"": [[[2.639542389188001, 48.21227599668147], [2.6382978537653683, 48.21707708113403], [2.636579567394715, 48.22611467308693], [2.649499095408379, 48.23338794323644], [2.664760480587354, 48.2393977361486], [2.685103689146548, 48.24092930914962], [2.694066887840286, 48.23761468656383], [2.683921998895681, 48.222336723987254], [2.639542389188001, 48.21227599668147]]], ""type"": ""Polygon""}"
77;77179;['Féricy'];772;7705;1105;77000;593;1;0;0;0;0;0;0;0;0;0;0;0;48.46518586873867, 2.803483307142513;"{""coordinates"": [[[2.81624916335712, 48.448712738045266], [2.8120240403288053, 48.45037043668842], [2.797765727087016, 48.44804394681405], [2.789099005519529, 48.45105162130073], [2.785382445822468, 48.457072462117374], [2.780368319616903, 48.46911821401275], [2.791641535317881, 48.47830558991062], [2.811576075228693, 48.48100173116974], [2.826158902724055, 48.478118236271065], [2.81624916335712, 48.448712738045266]]], ""type"": ""Polygon""}"
77;77259;['Longperrier'];771;7709;56;77304;2454;5;0;0;0;0;0;0;1;73;0;0;0;49.05096953594006, 2.655424710260998;"{""coordinates"": [[[2.658493032185593, 49.03659058734194], [2.64323345934904, 49.04409930881132], [2.644442463624521, 49.06329107144277], [2.646017484952161, 49.065085041296385], [2.660160512720128, 49.06181697804737], [2.668886535893483, 49.05381184103218], [2.668511876856352, 49.043928953385915], [2.658493032185593, 49.03659058734194]]], ""type"": ""Polygon""}"
77;77329;['Nanteau-sur-Lunain'];774;7724;1107;77000;671;1;0;0;0;0;0;0;0;0;0;0;0;48.25429476053, 2.813040784813743;"{""coordinates"": [[[2.8289439575772413, 48.23377487415977], [2.809095386585721, 48.24033980165544], [2.774537866236184, 48.24849381470087], [2.784242433409858, 48.260460742545945], [2.7924051258796263, 48.26465021732644], [2.8370007219125553, 48.27205305361366], [2.843697269003723, 48.26359544175472], [2.8369287939171963, 48.25173650259403], [2.8289439575772413, 48.23377487415977]]], ""type"": ""Polygon""}"
95;95316;['Jagny-sous-Bois'];952;9515;56;95000;254;0;0;0;0;0;0;0;0;0;0;0;0;49.08142780775606, 2.443995114108382;"{""coordinates"": [[[2.44177133884613, 49.06900345227627], [2.437994910462457, 49.07526200534117], [2.422296325317701, 49.08386444296851], [2.422987290474524, 49.08696983636584], [2.437479336416884, 49.08872891921496], [2.449213333890777, 49.095032301998465], [2.453733775279555, 49.08963108830741], [2.462109734563879, 49.072719826118586], [2.457741549577454, 49.07425574325902], [2.451353393705975, 49.070054643005825], [2.44177133884613, 49.06900345227627]]], ""type"": ""Polygon""}"
92;92072;['Sèvres'];923;9237;1101;851;22978;8;0;0;0;0;2;5;1;131;0;0;3;48.821476508955115, 2.2105229743765182;"{""coordinates"": [[[2.205506503732436, 48.80920635641872], [2.19766716078071, 48.81778825912576], [2.178523499163136, 48.814861126146525], [2.198712050159723, 48.82335353462432], [2.199430485648876, 48.82978899449035], [2.218230811079482, 48.82698136116795], [2.224048327976762, 48.83514968887822], [2.232636965444476, 48.82273961343197], [2.222690130834091, 48.82116438977175], [2.218520277045958, 48.81494037237903], [2.205506503732436, 48.80920635641872]]], ""type"": ""Polygon""}"
94;94034;['Fresnes'];943;9437;1101;851;26248;25;0;0;0;0;0;0;2;178;0;0;1;48.757134301580464, 2.326128397433917;"{""coordinates"": [[[2.3307504835003883, 48.74810233118569], [2.323849274495557, 48.750626851680614], [2.320718017523032, 48.74875623508063], [2.309882294588436, 48.754594416901554], [2.315871175227346, 48.766771195590835], [2.332675007950559, 48.76459970549872], [2.343896032244973, 48.75620724288543], [2.335589241480805, 48.74835421422897], [2.3307504835003883, 48.74810233118569]]], ""type"": ""Polygon""}"
95;95211;['Ennery'];953;9534;1119;95000;2244;2;0;0;0;0;0;0;1;13;0;0;0;49.07843860433571, 2.109412104537387;"{""coordinates"": [[[2.120222347793853, 49.06502941522313], [2.1072870332127582, 49.061256264295075], [2.099192484833069, 49.0695764335272], [2.090414716566818, 49.072216909614916], [2.084140070669476, 49.08420048425971], [2.116465600221214, 49.093578101746616], [2.13032649689253, 49.08595521379049], [2.130640182554452, 49.07949234278088], [2.120222347793853, 49.06502941522313]]], ""type"": ""Polygon""}"
95;95219;['Ermont'];953;9510;56;851;27446;32;0;0;0;0;3;3;0;0;0;0;0;48.98824217002412, 2.256624437371757;"{""coordinates"": [[[2.273423372956813, 48.97670674550495], [2.249424348993509, 48.97931970716351], [2.242380838403832, 48.983600864430905], [2.243522538577889, 48.994336150942765], [2.250359431011816, 49.00068276180349], [2.252337979348143, 49.00185512555643], [2.263474556845591, 48.99817415412632], [2.2738458207417382, 48.97678124441292], [2.273423372956813, 48.97670674550495]]], ""type"": ""Polygon""}"
78;78007;['Aigremont'];783;7821;1101;78000;1099;1;0;0;0;0;0;0;0;0;0;0;0;48.900838050918004, 2.015363061104201;"{""coordinates"": [[[1.998373858656251, 48.891402317944284], [1.995659510862977, 48.89423955993374], [2.001322657780333, 48.89979100547113], [2.014347784259485, 48.904953278445134], [2.022166133594169, 48.91360612378119], [2.027028641340774, 48.91261147098427], [2.026951435811231, 48.89557714738078], [2.022540729614209, 48.893661566937375], [2.012652511885662, 48.89579287035772], [1.998373858656251, 48.891402317944284]]], ""type"": ""Polygon""}"
91;91129;['Cerny'];911;9111;1115;91402;3294;4;0;0;0;0;0;0;0;0;0;0;0;48.48597985167995, 2.310682838716483;"{""coordinates"": [[[2.344160658725325, 48.47629963001473], [2.317220817578998, 48.46280603602799], [2.304068646575952, 48.467173947336576], [2.297585098094507, 48.47653708089779], [2.279098356219907, 48.48272380273025], [2.27059538953538, 48.47916327859277], [2.264778532062881, 48.48194329774485], [2.271733438691172, 48.49076662908466], [2.272229360986321, 48.50380533282854], [2.277063952388392, 48.504671498482246], [2.2885973810634, 48.499748182161], [2.307086472728099, 48.49990243090049], [2.321981896203023, 48.50160769093288], [2.334532852545431, 48.49610997432352], [2.341659327363695, 48.49989211602809], [2.350338674804365, 48.496422363877606], [2.352288421020651, 48.48979376405596], [2.346602093748158, 48.48669488155309], [2.344160658725325, 48.47629963001473]]], ""type"": ""Polygon""}"
91;91223;['Étampes'];911;9108;1114;91401;23158;8;0;0;0;0;2;2;2;117;0;0;1;48.42112823079085, 2.138388817118187;"{""coordinates"": [[[2.125646868132595, 48.38645177900922], [2.108316322927774, 48.383263607665775], [2.099304124056897, 48.38580468843706], [2.095146068033067, 48.38409952355092], [2.071615030046243, 48.39259097354121], [2.076934914211518, 48.41199450825488], [2.092161361216158, 48.413029741410725], [2.108390984222615, 48.42108827018705], [2.106493061036837, 48.42777676967245], [2.1045184958788, 48.43100079818544], [2.109190620782657, 48.43691097730424], [2.104143647907071, 48.446643618833015], [2.078499451232458, 48.45765737475227], [2.082204203427861, 48.45928750866476], [2.11478209994871, 48.46215295808065], [2.124144503435677, 48.449896810789774], [2.164839424151789, 48.45409472059103], [2.173648672864737, 48.45037774050994], [2.175636295581885, 48.43661745696491], [2.196760391357631, 48.426568886934845], [2.222475237548732, 48.39708620207804], [2.232818621495077, 48.396541778081854], [2.224190861709606, 48.38977380879639], [2.218515860694113, 48.3944150305084], [2.2032076306641892, 48.39541978505739], [2.179124653198687, 48.40892206364702], [2.155178017328137, 48.415690617468876], [2.133128265550922, 48.406237534977954], [2.127582885192153, 48.39270112382734], [2.125646868132595, 48.38645177900922]]], ""type"": ""Polygon""}"
77;77022;['Barbizon'];772;7732;1105;77123;1346;2;0;0;0;0;0;0;6;105;0;0;1;48.44851663955127, 2.600513356340649;"{""coordinates"": [[[2.5983542105997213, 48.43418593698368], [2.5819618924470182, 48.44183030296494], [2.583383827659744, 48.45178533773797], [2.579324129477322, 48.45378620772262], [2.57678335585863, 48.46027253936118], [2.604234388794926, 48.45403380676238], [2.614110571829781, 48.453589516572336], [2.626735644200059, 48.458343961917635], [2.630376327460066, 48.456097277799], [2.619309458699578, 48.445365623521226], [2.597829009307377, 48.437449881118134], [2.5983542105997213, 48.43418593698368]]], ""type"": ""Polygon""}"
77;77098;['Châteaubleau'];773;7723;1105;77000;330;0;0;0;0;0;0;0;0;0;0;0;0;48.583085103408216, 3.108573270466644;"{""coordinates"": [[[3.104016719943435, 48.570469323658436], [3.097031487760059, 48.58257400146585], [3.104113125029894, 48.59852562767366], [3.114442365474908, 48.59633930244497], [3.113748509501812, 48.58282006224467], [3.124699528531759, 48.57563079643999], [3.119433295822355, 48.572739682029614], [3.104016719943435, 48.570469323658436]]], ""type"": ""Polygon""}"
77;77202;['La Genevraye'];774;7724;1105;77000;619;0;0;0;0;0;0;0;0;0;0;0;0;48.315027783791535, 2.752965427945178;"{""coordinates"": [[[2.741882434355521, 48.29527705140499], [2.719159217254691, 48.313579807836994], [2.725797439132811, 48.318390892240615], [2.723987072792028, 48.32149071995116], [2.73124808517086, 48.32351379620688], [2.741174031517163, 48.324201701034234], [2.746245226536336, 48.33290391168449], [2.7646160718600212, 48.33750337400936], [2.772772390201025, 48.32994375136854], [2.773298249971913, 48.320623713359225], [2.782276868541385, 48.31224617398457], [2.782089536878571, 48.305362929958854], [2.777660413894239, 48.303501252101725], [2.741882434355521, 48.29527705140499]]], ""type"": ""Polygon""}"
77;77249;['Lésigny'];772;7702;1117;851;7442;6;0;0;0;0;0;0;1;47;0;0;0;48.74971823029056, 2.6158377527351;"{""coordinates"": [[[2.6091434377744323, 48.728489483820915], [2.600915707459338, 48.727023161881995], [2.594679183112779, 48.73180512040085], [2.587756904888729, 48.744076584719416], [2.5995510756627223, 48.75074544454189], [2.597543957657469, 48.760569279553934], [2.614816906164042, 48.76112090971125], [2.630852937169994, 48.769266182167726], [2.640856497812167, 48.768828989103966], [2.640676077628485, 48.763414044502355], [2.648481044467624, 48.75998355326593], [2.644772580400759, 48.75519671999482], [2.6188894177273143, 48.73995273535011], [2.6091434377744323, 48.728489483820915]]], ""type"": ""Polygon""}"
77;77402;['Saint-Barthélemy'];773;7711;1103;77000;386;0;0;0;0;0;0;0;0;0;0;0;0;48.819893436143836, 3.364501574996889;"{""coordinates"": [[[3.38902389156324, 48.81100651921715], [3.368896579922803, 48.79735488384196], [3.359374007387939, 48.79835522288003], [3.342729239369528, 48.809457387321096], [3.328384105239303, 48.81054091615143], [3.32999615190058, 48.81352236775401], [3.323662743414125, 48.817721711226], [3.328586154330093, 48.823158391019], [3.343940240426813, 48.82171221916094], [3.347728584329356, 48.82405757771897], [3.3474691862621713, 48.83418503248709], [3.354935311044213, 48.83828211687246], [3.37854393674107, 48.83986453113288], [3.391986358268158, 48.83737501522252], [3.390395860348134, 48.83420551585827], [3.395994787930576, 48.828799989179835], [3.389199725167585, 48.81632120199744], [3.38902389156324, 48.81100651921715]]], ""type"": ""Polygon""}"
77;77490;['Vendrest'];771;7715;1104;77000;730;0;0;0;0;0;0;0;0;0;0;0;0;49.04150841325366, 3.108432487347082;"{""coordinates"": [[[3.150492627105466, 49.02740561855728], [3.108507529805911, 49.02413292185629], [3.098160238872461, 49.02574236950499], [3.085974446884406, 49.03223478341533], [3.081731887381006, 49.03012468305932], [3.072121063162963, 49.031767339663745], [3.070470607641826, 49.03486147701459], [3.069175106055015, 49.04789115606773], [3.075912284369979, 49.05272456340781], [3.096436225485378, 49.06191717124573], [3.120924300173531, 49.060150671008], [3.122728733678624, 49.05367493246203], [3.14635063333658, 49.042363993858544], [3.149817762133615, 49.039940956888536], [3.150492627105466, 49.02740561855728]]], ""type"": ""Polygon""}"
77;77003;['Amponville'];774;7703;1105;77000;385;1;0;0;0;0;0;0;0;0;0;0;0;48.28743716827914, 2.530690737469169;"{""coordinates"": [[[2.539562830828042, 48.265456703537936], [2.537341645191159, 48.268255300655326], [2.519647351176609, 48.27110899278888], [2.502977495230316, 48.28518434132208], [2.502591434828553, 48.28752208043458], [2.50759751363259, 48.28850575617569], [2.52168077130576, 48.306945332590196], [2.522495728808872, 48.31375063803327], [2.5388219947792923, 48.30238869847927], [2.556305158415698, 48.296904124822554], [2.55057784869319, 48.29017040330157], [2.554077375920945, 48.28131209552797], [2.545126675527632, 48.2781648632525], [2.548701870285748, 48.26835318024587], [2.539562830828042, 48.265456703537936]]], ""type"": ""Polygon""}"
77;77010;['Aubepierre-Ozouer-le-Repos'];772;7722;1105;77000;904;1;0;0;0;0;0;0;0;0;0;0;0;48.62027544504919, 2.9028752340229973;"{""coordinates"": [[[2.909773628799242, 48.583029121533194], [2.909151647640024, 48.589883066310605], [2.902538358408726, 48.5951670452189], [2.906168265072622, 48.60519061306977], [2.906175623723451, 48.608653751194424], [2.9035115174400223, 48.611638003823494], [2.88670092697218, 48.61949389772555], [2.876481437439704, 48.620949931349], [2.871272166118784, 48.6206835584646], [2.866840267350899, 48.618852688653554], [2.858655634598141, 48.610189969397894], [2.843697197494698, 48.60902889119474], [2.838031028579699, 48.61219660098924], [2.843144431949537, 48.621486375860236], [2.84693873181488, 48.62771587204235], [2.85967977552893, 48.63296664239541], [2.864338522817833, 48.63141590923017], [2.87366741334758, 48.63449344932298], [2.8880315208862823, 48.64439322123677], [2.888302915364112, 48.64442945543921], [2.9142425082807, 48.65243836423095], [2.921787239447664, 48.65467426470169], [2.929582216628311, 48.653033077529386], [2.92645055879627, 48.640276487860476], [2.920690151724716, 48.635055739953266], [2.928314901817509, 48.626785201230255], [2.935878271052012, 48.62235497061594], [2.935389205048283, 48.61186645456553], [2.947292254838625, 48.6054947698004], [2.951953710049049, 48.59549408898955], [2.923253880286997, 48.58961414100365], [2.9204294943472293, 48.583342563966475], [2.909773628799242, 48.583029121533194]]], ""type"": ""Polygon""}"
77;77221;['Guermantes'];775;7743;1102;851;1243;4;0;0;0;0;0;0;0;0;0;0;0;48.85142076543181, 2.712465654757279;"{""coordinates"": [[[2.730758147843237, 48.851968740522096], [2.728524967628345, 48.84901388838964], [2.698640523245206, 48.849104228683366], [2.6972477495836022, 48.85428086186772], [2.709853943303526, 48.85428511336874], [2.730758147843237, 48.851968740522096]]], ""type"": ""Polygon""}"
77;77444;['Sancy-lès-Provins'];773;7729;1108;77000;330;0;0;0;0;0;0;0;0;0;0;0;0;48.70959877071549, 3.392883925933844;"{""coordinates"": [[[3.379949112106843, 48.6774987738451], [3.3702713561473843, 48.68032657210205], [3.380247336544569, 48.71103865088805], [3.37761732956657, 48.721363604281365], [3.36949282446486, 48.72585023770848], [3.368621826423678, 48.74305897914444], [3.3735441103883312, 48.74296273219427], [3.376694846257331, 48.74047942144897], [3.38646128310712, 48.74082596399194], [3.388210819956143, 48.74385134147963], [3.402372956882064, 48.73919940245957], [3.41020157200812, 48.730025559355774], [3.410324109447275, 48.71620076656591], [3.419376076798114, 48.70766052058533], [3.412372798744611, 48.691611639701954], [3.415312426492116, 48.68198613990961], [3.379949112106843, 48.6774987738451]]], ""type"": ""Polygon""}"
77;77523;['Villuis'];773;7701;1108;77000;256;0;0;0;0;0;0;0;0;0;0;0;0;48.40534247472216, 3.359036447521766;"{""coordinates"": [[[3.3753943283667383, 48.39869033751722], [3.366238333331549, 48.391503584189536], [3.36449017516021, 48.37510776862455], [3.356662383539794, 48.37181173350234], [3.356558848440864, 48.378451735877974], [3.3491786118017712, 48.40189228807778], [3.340878679899157, 48.405425138553994], [3.33682456063114, 48.41167139004877], [3.33803096451744, 48.4185503495062], [3.356496087497363, 48.422994574153925], [3.369893006301988, 48.432885716232995], [3.369575827580034, 48.42238776525195], [3.37730854418681, 48.405629713599815], [3.3753943283667383, 48.39869033751722]]], ""type"": ""Polygon""}"
78;78108;['Les Bréviaires'];782;7818;1112;78000;1261;1;0;0;0;0;0;0;0;0;0;0;0;48.72124106856056, 1.8163948108404622;"{""coordinates"": [[[1.8034546886774012, 48.68426199553056], [1.797712823694145, 48.697049895459074], [1.786222280860609, 48.70792600052023], [1.782376839191648, 48.713715852115314], [1.7907640312771491, 48.7225176526757], [1.7949761937563191, 48.73617909049481], [1.809060105596747, 48.74652093407184], [1.821116845212424, 48.74024506891787], [1.8532746330265861, 48.74981420268369], [1.853383381778658, 48.73309341000621], [1.837866543648192, 48.72093473615346], [1.824967967357181, 48.70206211205644], [1.8142358434205752, 48.69469656768267], [1.812593385318878, 48.68804152919002], [1.8034546886774012, 48.68426199553056]]], ""type"": ""Polygon""}"
78;78120;['Bullion'];782;7819;1116;78000;1951;3;0;0;0;0;0;0;0;0;0;0;0;48.624581032077224, 1.9830795200148341;"{""coordinates"": [[[1.9557210468168291, 48.59504320103636], [1.932558902125149, 48.60094605032423], [1.93152797886658, 48.610922332532816], [1.941800482539552, 48.618831498358986], [1.966184952867384, 48.624200271656925], [1.977788851558518, 48.63104723537214], [1.98021739020667, 48.647799961738855], [1.987815696076556, 48.65642850549377], [1.993025231694504, 48.658064839148956], [2.011657818347155, 48.65357913961868], [2.020277135084389, 48.64209105484133], [2.010987729541591, 48.62295250683368], [2.015107284664826, 48.613145283356715], [2.004067710670114, 48.60225843926802], [1.986718725743442, 48.608616072033904], [1.9667076621159971, 48.60940665157069], [1.9592246037924692, 48.60505042200321], [1.9557210468168291, 48.59504320103636]]], ""type"": ""Polygon""}"
78;78172;['Conflans-Sainte-Honorine'];783;7806;1119;851;35380;30;0;0;0;0;3;4;4;248;0;0;1;49.00010078226905, 2.099071905203418;"{""coordinates"": [[[2.074387266455771, 48.98480538809012], [2.071883805063116, 48.993392091232664], [2.071694219065903, 49.00170883566148], [2.084914920835882, 49.01467871491032], [2.107910568187225, 49.00906963902812], [2.121243149324691, 49.01849316921592], [2.126808839435841, 49.008669060428446], [2.121573868024871, 48.99489922332096], [2.127452767863036, 48.989051940351985], [2.089784163683794, 48.98802568623896], [2.074387266455771, 48.98480538809012]]], ""type"": ""Polygon""}"
78;78278;['Goupillières'];782;7815;1113;78000;460;0;0;0;0;0;0;0;0;0;0;0;0;48.88111630862236, 1.766798689883423;"{""coordinates"": [[[1.758615585922181, 48.86876694033669], [1.739899723000085, 48.87144951034966], [1.741276809861423, 48.87427019695718], [1.7500295563814592, 48.87545021666324], [1.752217666642593, 48.87802738985033], [1.748323291171619, 48.87949775131581], [1.770432297410547, 48.89606905822859], [1.783104314586686, 48.89141370722681], [1.7890825137274011, 48.88596098882022], [1.775130925407737, 48.87261571862385], [1.758615585922181, 48.86876694033669]]], ""type"": ""Polygon""}"
78;78311;['Houilles'];783;7809;1101;851;31557;32;0;0;0;0;1;1;0;0;0;0;2;48.92657813587649, 2.187464025504947;"{""coordinates"": [[[2.199191190256299, 48.918967197714586], [2.180340270894602, 48.91674430186518], [2.167902216751399, 48.926578032577964], [2.182881353877752, 48.93653752245553], [2.19892685291926, 48.93525192318677], [2.204617625787451, 48.9237337337218], [2.199191190256299, 48.918967197714586]]], ""type"": ""Polygon""}"
78;78403;['Mézy-sur-Seine'];781;7814;1111;851;1949;2;0;0;0;0;0;0;0;0;0;0;0;49.00329085533015, 1.869195806791407;"{""coordinates"": [[[1.86481250871503, 48.989893997171684], [1.851364450671171, 49.01035990198332], [1.851427706550569, 49.01677241218062], [1.859255154521105, 49.01396934596654], [1.861712765995312, 49.01411857598081], [1.881078102140409, 49.01064956885362], [1.888038124493547, 48.998438980400934], [1.881045108482124, 48.99377857648098], [1.875786925105898, 48.99236249125559], [1.86481250871503, 48.989893997171684]]], ""type"": ""Polygon""}"
91;91106;['Breux-Jouy'];911;9124;1116;851;1216;1;0;0;0;0;0;0;0;0;0;0;0;48.55495015119108, 2.16049670709034;"{""coordinates"": [[[2.157386082004326, 48.536773496625976], [2.155298704655112, 48.53853092930365], [2.155730605985093, 48.54872659939803], [2.144977610070677, 48.55587362029024], [2.138846663506775, 48.56529319975475], [2.167476840666839, 48.562456366114816], [2.18146576430893, 48.56405576685598], [2.173517459333104, 48.55154135892082], [2.157386082004326, 48.536773496625976]]], ""type"": ""Polygon""}"
91;91319;['Janvry'];913;9113;1116;91000;584;2;0;0;0;0;0;0;0;0;0;0;0;48.64614487609758, 2.155360927872234;"{""coordinates"": [[[2.181789640372368, 48.63185851844056], [2.17264139805722, 48.625075710334045], [2.160241168256228, 48.62917183670894], [2.14467208890374, 48.64186159578453], [2.134577898963994, 48.64240039269652], [2.132652364897726, 48.65538470454978], [2.136912127604577, 48.66053395483449], [2.134431349506232, 48.66603006078738], [2.138656349758428, 48.66510716928048], [2.155439056839545, 48.65933537369006], [2.177108090322008, 48.65599679137556], [2.165598362647238, 48.648945403830275], [2.170938273949708, 48.63922270764312], [2.181789640372368, 48.63185851844056]]], ""type"": ""Polygon""}"
91;91560;['Saint-Jean-de-Beauregard'];913;9120;1116;91000;278;1;0;0;0;0;0;0;0;0;0;0;0;48.665706561309094, 2.171245773709096;"{""coordinates"": [[[2.177108090322008, 48.65599679137556], [2.155439056839545, 48.65933537369006], [2.155421256844289, 48.666324548661464], [2.164094990996519, 48.67506602572145], [2.168969351985356, 48.67602659881044], [2.191269659016876, 48.66826423744233], [2.177108090322008, 48.65599679137556]]], ""type"": ""Polygon""}"
94;94017;['Champigny-sur-Marne'];942;9494;1101;851;75510;117;0;0;0;0;1;8;2;93;1;400;5;48.81725436402789, 2.517098152568146;"{""coordinates"": [[[2.522283140880501, 48.80406560133557], [2.515605843569177, 48.80908424025652], [2.480185391468517, 48.813522296204546], [2.48236078241142, 48.81935966840254], [2.475805615804708, 48.830618156735014], [2.497599519350123, 48.8308106206705], [2.504679851760673, 48.82972494684112], [2.525040142393285, 48.82725335459993], [2.528268585936217, 48.821213419665234], [2.537246203840921, 48.81790285699676], [2.557409057305268, 48.81870767633058], [2.563813094764562, 48.813460917303935], [2.558510958867672, 48.80759553820275], [2.550955979507981, 48.80419473788211], [2.536506336525221, 48.80614519645843], [2.522283140880501, 48.80406560133557]]], ""type"": ""Polygon""}"
95;95287;['Grisy-les-Plâtres'];953;9517;1119;95000;607;1;0;0;0;0;0;0;0;0;0;0;0;49.13323466778634, 2.048461153295624;"{""coordinates"": [[[2.043942985109399, 49.108201460727386], [2.030082450276473, 49.130902318950355], [2.041246622362162, 49.145872687285866], [2.0585465456801, 49.153247288888146], [2.06738791145883, 49.14336268427382], [2.061595575933246, 49.130226090655015], [2.047771655496755, 49.11972320730817], [2.050165869491819, 49.10942868399471], [2.043942985109399, 49.108201460727386]]], ""type"": ""Polygon""}"
77;77008;['Armentières-en-Brie'];771;7715;1104;77000;1405;0;0;0;0;0;0;0;0;0;0;0;0;48.98055688449912, 3.0155665464928;"{""coordinates"": [[[2.997296163228455, 48.959187105619876], [2.994195639427133, 48.965193877388614], [2.9827735057625553, 48.97912178250405], [2.9884555161429773, 48.98342971676583], [2.993237437516487, 48.982027303899315], [3.035966546137788, 48.99479990220667], [3.040886137378179, 48.994996152215506], [3.043605953675691, 48.979249976858604], [3.03629432394817, 48.974972118333184], [3.026390517550976, 48.974210366259605], [3.007349465540587, 48.97812466009499], [3.000177573188216, 48.97340396768053], [3.001174496933109, 48.96375524109974], [2.998525177391836, 48.959277050661996], [2.997296163228455, 48.959187105619876]]], ""type"": ""Polygon""}"
77;77023;['Barcy'];771;7717;1104;77000;236;3;0;0;0;0;0;0;0;0;0;0;0;49.016877482781226, 2.876559799519214;"{""coordinates"": [[[2.901051990899289, 49.02297224319052], [2.903170231759235, 49.01617612554699], [2.8816597619964393, 49.00698508015877], [2.862415056239775, 49.001713238081024], [2.85749154488146, 49.002957382591994], [2.856610439353208, 49.00527626864332], [2.860664986931008, 49.00707044801112], [2.85657569446549, 49.01291039747465], [2.862503541013298, 49.0250833333905], [2.85566819441665, 49.02957121141493], [2.854161478511489, 49.0304775604466], [2.869464206949554, 49.03009953210693], [2.876012474409051, 49.025116026475324], [2.884100626420334, 49.02794753158476], [2.898000161679894, 49.024426364745665], [2.901051990899289, 49.02297224319052]]], ""type"": ""Polygon""}"
77;77099;['Château-Landon'];774;7704;1107;77115;3112;1;0;0;0;0;0;0;1;14;0;0;2;48.148366755811345, 2.6997086966474173;"{""coordinates"": [[[2.664748115100028, 48.12054154374054], [2.639666067910888, 48.13895036982027], [2.648711751062645, 48.14128123572077], [2.650196835400067, 48.14440807779636], [2.664724327915668, 48.145485063466126], [2.668584002573125, 48.15821955270548], [2.67719197837389, 48.16029501112662], [2.684133308507799, 48.169042052563704], [2.692088424148947, 48.17275231885426], [2.711703230856058, 48.17747188006447], [2.731062446967517, 48.1722986551074], [2.736406001798465, 48.166308937890264], [2.754254979315695, 48.15189632030517], [2.755198305566715, 48.145653478490786], [2.72246141123341, 48.13741052929319], [2.706547069604473, 48.12481924580505], [2.675484491060204, 48.12516979186548], [2.667569557907819, 48.12066651110738], [2.664748115100028, 48.12054154374054]]], ""type"": ""Polygon""}"
77;77145;['Crisenoy'];772;7722;1105;77000;628;0;0;0;0;0;0;0;0;0;0;0;0;48.603256268543674, 2.744696188366741;"{""coordinates"": [[[2.722595901590187, 48.57788250873263], [2.725423397400891, 48.58674951365206], [2.716340778826443, 48.59394246253825], [2.718302726565776, 48.609877685867964], [2.737424136172532, 48.61354643454091], [2.742641880995925, 48.622849770499336], [2.747662055590961, 48.62285151699598], [2.747732235515239, 48.61955047032684], [2.757679481100424, 48.619013428945756], [2.77056350756696, 48.62317668126912], [2.780430733954501, 48.61594524251161], [2.775080099518942, 48.607758672527886], [2.766489133668767, 48.605808170162554], [2.769335161570365, 48.60325908138934], [2.735094923149907, 48.58056463137278], [2.722595901590187, 48.57788250873263]]], ""type"": ""Polygon""}"
77;77208;['Gouaix'];773;7701;1108;77000;1452;0;0;0;0;0;0;0;0;0;0;0;0;48.476044290395194, 3.29681354629748;"{""coordinates"": [[[3.297946632981289, 48.44993842350675], [3.289867035869205, 48.45128088903493], [3.272976193120034, 48.47476511055954], [3.2795548700838832, 48.49569267408696], [3.290413952618343, 48.50128012231127], [3.30508489902404, 48.49847259466283], [3.311877020303092, 48.4934261870329], [3.321514250467784, 48.46700584859958], [3.307001177810639, 48.45351387927046], [3.297946632981289, 48.44993842350675]]], ""type"": ""Polygon""}"
77;77232;['Isles-lès-Villenoy'];771;7731;1102;77405;910;1;0;0;0;0;0;0;2;160;0;0;0;48.917064427554145, 2.830573583547332;"{""coordinates"": [[[2.846989260812537, 48.90748100384569], [2.836505202019267, 48.90097432311237], [2.8285252045339293, 48.90520778960656], [2.823919381205963, 48.90371728883481], [2.806567628004384, 48.914760667818406], [2.805507425200232, 48.9173308778055], [2.82975572989391, 48.93355458487291], [2.851211107057974, 48.92432972353876], [2.846989260812537, 48.90748100384569]]], ""type"": ""Polygon""}"
