NUM_POSTE,NOM_USUEL,LAT,LON,ALTI_x,AAAAMMJJ,PMERM,QPMERM,PMERMIN,QPMERMIN,INST,QINST,GLOT,QGLOT,SIGMA,QSIGMA,UN,QUN,HUN,QHUN,UX,QUX,HUX,QHUX,UM,QUM,DHUMI40,QDHUMI40,DHUMI80,QDHUMI80,TSVM,QTSVM,ETPMON,QETPMON,ETPGRILLE,QETPGRILLE,NEIGETOTX,QNEIGETOTX,NEIGETOT06,QNEIGETOT06,NEIG,QNEIG,BROU,QBROU,GELEE,QGELEE,FUMEE,QFUMEE,BRUME,QBRUME,ALTI_y,RR,QRR,TN,QTN,HTN,QHTN,TX,QTX,HTX,QHTX,TM,QTM,TNTXM,QTNTXM,TAMPLI,QTAMPLI,TNSOL,QTNSOL,TN50,QTN50,DG,QDG,FFM,QFFM,FXY,QFXY,DXY,QDXY,HXY,QHXY,FXI,QFXI,DXI,QDXI,HXI,QHXI,FXI3S,QFXI3S,QDXI3S,HXI3S,QHXI3S
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231026,,,,,12.0,9.0,486.0,9.0,2.0,9.0,75.0,1.0,1158.0,9.0,97.0,1.0,409.0,9.0,88.0,1.0,0.0,9.0,1196.0,9.0,13.4,9.0,0.9,9.0,1.1,9.0,,,,,,,,,,,,,,,27,13.4,1.0,10.2,1.0,2326.0,9.0,15.4,1.0,1226.0,9.0,13.3,1.0,12.8,1.0,5.2,1.0,8.2,9.0,,,0.0,9.0,2.5,1.0,5.2,1.0,190.0,1.0,1441.0,9.0,9.4,1.0,190.0,1.0,1434.0,9.0,8.5,9.0,,1254.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,9.0,,,,,,,,,,,,,,,46,1.6,1.0,11.5,1.0,1800.0,9.0,16.2,1.0,1152.0,9.0,13.0,1.0,13.9,1.0,4.7,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,330,,,9.4,1.0,1719.0,9.0,13.2,1.0,1334.0,9.0,10.7,1.0,11.3,1.0,3.8,1.0,,,,,0.0,9.0,9.4,1.0,15.8,1.0,260.0,1.0,203.0,9.0,18.9,1.0,240.0,9.0,2010.0,9.0,17.5,9.0,,2010.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,9.0,,,,,,,,,,,,,,,55,0.8,1.0,12.2,1.0,1738.0,9.0,15.9,1.0,1249.0,9.0,13.2,1.0,14.1,1.0,3.7,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231027,995.9,1.0,993.5,1.0,165.0,9.0,576.0,9.0,28.0,9.0,71.0,1.0,1150.0,9.0,95.0,1.0,35.0,9.0,88.0,1.0,0.0,9.0,1193.0,9.0,12.4,9.0,1.3,9.0,1.8,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,1.8,1.0,10.9,1.0,315.0,9.0,15.4,1.0,1246.0,9.0,12.2,1.0,13.2,1.0,4.5,1.0,8.3,9.0,9.7,9.0,0.0,9.0,3.4,1.0,6.0,1.0,230.0,1.0,945.0,9.0,13.8,1.0,220.0,1.0,1209.0,9.0,11.2,1.0,,1210.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,9.0,,,,,,,,,,,,,,,75,,,10.8,1.0,318.0,9.0,15.2,1.0,1248.0,9.0,12.1,1.0,13.0,1.0,4.4,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231027,,,,,213.0,9.0,692.0,9.0,36.0,9.0,69.0,1.0,1133.0,9.0,94.0,1.0,1.0,9.0,85.0,1.0,0.0,9.0,1078.0,9.0,12.3,9.0,1.5,9.0,1.6,9.0,,,,,,,,,,,,,,,27,3.0,1.0,10.8,1.0,1758.0,9.0,16.1,1.0,1121.0,9.0,12.5,1.0,13.5,1.0,5.3,1.0,8.8,9.0,,,0.0,9.0,3.2,1.0,5.5,1.0,210.0,1.0,1550.0,9.0,10.4,1.0,200.0,1.0,1545.0,9.0,9.7,9.0,,1545.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9.0,,,,,,,,,,,,,,,46,8.8,1.0,10.8,1.0,1951.0,9.0,15.4,1.0,2119.0,9.0,13.2,1.0,13.1,1.0,4.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9.0,,,,,,,,,,,,,,,330,,,8.6,1.0,1936.0,9.0,14.0,1.0,2109.0,9.0,11.2,1.0,11.3,1.0,5.4,1.0,,,,,0.0,9.0,12.5,1.0,21.4,1.0,180.0,1.0,1815.0,9.0,32.0,1.0,180.0,9.0,1904.0,9.0,30.2,9.0,,1905.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9.0,,,,,,,,,,,,,,,55,6.2,1.0,11.3,1.0,1949.0,9.0,15.8,1.0,2116.0,9.0,13.6,1.0,13.6,1.0,4.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231028,996.0,1.0,992.8,1.0,0.0,9.0,197.0,9.0,0.0,9.0,75.0,1.0,1152.0,9.0,94.0,1.0,1621.0,9.0,88.0,1.0,0.0,9.0,1319.0,9.0,13.0,9.0,0.8,9.0,1.4,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,9.0,1.0,10.2,1.0,1916.0,9.0,14.7,1.0,2139.0,9.0,12.8,1.0,12.5,1.0,4.5,1.0,8.1,9.0,9.2,9.0,0.0,9.0,4.6,1.0,7.8,1.0,220.0,9.0,2223.0,9.0,18.7,1.0,220.0,9.0,2137.0,9.0,15.9,1.0,,2137.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9.0,,,,,,,,,,,,,,,75,,,10.1,1.0,1921.0,9.0,14.9,1.0,2133.0,9.0,12.8,1.0,12.5,1.0,4.8,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231028,,,,,0.0,9.0,263.0,9.0,0.0,9.0,74.0,1.0,1159.0,9.0,91.0,1.0,1633.0,9.0,84.0,1.0,0.0,9.0,1174.0,9.0,12.8,9.0,1.2,9.0,1.2,9.0,,,,,,,,,,,,,,,27,7.8,1.0,10.1,1.0,1938.0,9.0,15.9,1.0,2108.0,9.0,13.3,1.0,13.0,1.0,5.8,1.0,8.5,9.0,,,0.0,9.0,4.8,1.0,6.8,1.0,200.0,1.0,2134.0,1.0,15.3,1.0,190.0,1.0,2047.0,9.0,,,,,
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,9.0,,,,,,,,,,,,,,,46,3.2,1.0,12.0,1.0,649.0,9.0,17.9,1.0,1316.0,9.0,14.0,1.0,15.0,1.0,5.9,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,,,,,,,,,,,,,,,330,,,10.8,1.0,625.0,9.0,14.3,1.0,1300.0,9.0,12.1,1.0,12.6,1.0,3.5,1.0,,,,,,,10.9,1.0,18.5,1.0,200.0,1.0,124.0,9.0,30.6,1.0,200.0,1.0,120.0,9.0,29.1,9.0,,120.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,9.0,,,,,,,,,,,,,,,55,2.8,1.0,12.8,1.0,657.0,9.0,17.2,1.0,1311.0,9.0,14.4,1.0,15.0,1.0,4.4,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231029,996.9,1.0,992.5,1.0,223.0,9.0,598.0,9.0,38.0,9.0,56.0,1.0,1442.0,9.0,94.0,1.0,7.0,9.0,82.0,1.0,0.0,9.0,997.0,9.0,12.6,9.0,1.7,9.0,2.3,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,3.2,1.0,11.5,1.0,536.0,9.0,16.9,1.0,1236.0,9.0,13.4,1.0,14.2,1.0,5.4,1.0,6.9,9.0,10.1,9.0,0.0,9.0,4.5,1.0,8.8,1.0,220.0,1.0,1127.0,9.0,19.1,1.0,240.0,1.0,1124.0,9.0,17.0,1.0,,235.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,9.0,,,,,,,,,,,,,,,75,,,11.4,1.0,619.0,9.0,17.2,1.0,1332.0,9.0,13.4,1.0,14.3,1.0,5.8,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231029,,,,,220.0,9.0,611.0,9.0,37.0,9.0,58.0,1.0,1253.0,9.0,92.0,1.0,848.0,9.0,78.0,1.0,0.0,9.0,762.0,9.0,12.3,9.0,1.7,9.0,2.0,9.0,,,,,,,,,,,,,,,27,3.8,1.0,11.5,1.0,545.0,9.0,17.0,1.0,1258.0,9.0,13.8,1.0,14.3,1.0,5.5,1.0,8.8,9.0,,,0.0,9.0,3.8,1.0,7.7,1.0,220.0,1.0,1248.0,1.0,17.5,1.0,220.0,1.0,1218.0,9.0,15.9,9.0,,1218.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,9.0,,,,,,,,,,,,,,,46,7.4,1.0,11.3,1.0,311.0,9.0,13.5,1.0,1233.0,9.0,11.8,1.0,12.4,1.0,2.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,9.0,,,,,,,,,,,,,,,330,,,8.9,1.0,1344.0,9.0,11.7,1.0,1112.0,9.0,10.4,1.0,10.3,1.0,2.8,1.0,,,,,0.0,9.0,7.6,1.0,15.6,1.0,240.0,9.0,2258.0,9.0,18.9,1.0,240.0,9.0,2219.0,9.0,18.3,9.0,,2219.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,9.0,,,,,,,,,,,,,,,55,6.6,1.0,11.9,1.0,1356.0,9.0,13.9,1.0,1236.0,9.0,12.4,1.0,12.9,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231030,999.1,1.0,995.8,1.0,16.0,9.0,155.0,9.0,3.0,9.0,89.0,1.0,1.0,9.0,97.0,1.0,1059.0,9.0,94.0,1.0,0.0,9.0,1440.0,9.0,12.5,9.0,0.5,9.0,0.9,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,7.5,1.0,10.0,1.0,321.0,9.0,13.6,1.0,1304.0,9.0,11.3,1.0,11.8,1.0,3.6,1.0,6.0,9.0,9.0,9.0,0.0,9.0,2.1,1.0,4.0,1.0,250.0,9.0,2238.0,9.0,9.9,1.0,250.0,9.0,2238.0,9.0,9.2,1.0,,2238.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,9.0,,,,,,,,,,,,,,,75,,,9.9,1.0,310.0,9.0,13.3,1.0,1248.0,9.0,11.2,1.0,11.6,1.0,3.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231030,,,,,25.0,9.0,198.0,9.0,4.0,9.0,83.0,1.0,1.0,9.0,97.0,1.0,400.0,9.0,93.0,1.0,,,,,12.2,9.0,0.1,9.0,0.4,9.0,,,,,,,,,,,,,,,27,6.4,1.0,7.7,1.0,326.0,9.0,12.5,1.0,1216.0,9.0,10.9,1.0,10.1,1.0,4.8,1.0,3.7,9.0,,,,,1.5,1.0,3.8,1.0,310.0,1.0,1251.0,9.0,7.2,1.0,220.0,9.0,2311.0,9.0,6.6,9.0,,1503.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9.0,,,,,,,,,,,,,,,46,0.0,1.0,9.2,1.0,146.0,9.0,16.9,1.0,1317.0,9.0,12.9,1.0,13.1,1.0,7.7,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,9.0,,,,,,,,,,,,,,,330,,,8.1,1.0,338.0,9.0,13.2,1.0,1524.0,9.0,10.8,1.0,10.7,1.0,5.1,1.0,,,,,0.0,9.0,7.7,1.0,13.0,1.0,240.0,1.0,19.0,9.0,19.6,1.0,230.0,9.0,2259.0,9.0,18.1,9.0,,2259.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9.0,,,,,,,,,,,,,,,55,0.0,1.0,10.2,1.0,244.0,9.0,15.7,1.0,1322.0,9.0,13.2,1.0,13.0,1.0,5.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231031,1006.0,1.0,1001.8,1.0,110.0,9.0,547.0,9.0,19.0,9.0,68.0,1.0,1305.0,9.0,96.0,1.0,207.0,9.0,87.0,1.0,0.0,9.0,1105.0,9.0,12.4,9.0,1.0,9.0,1.4,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,0.2,1.0,8.4,1.0,153.0,9.0,15.7,1.0,1304.0,9.0,12.4,1.0,12.1,1.0,7.3,1.0,4.6,9.0,7.0,9.0,0.0,9.0,3.3,1.0,5.4,1.0,260.0,1.0,1102.0,9.0,10.8,1.0,230.0,1.0,1556.0,9.0,9.7,1.0,,931.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9.0,,,,,,,,,,,,,,,75,,,8.4,1.0,143.0,9.0,16.0,1.0,1312.0,9.0,12.3,1.0,12.2,1.0,7.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231031,,,,,155.0,9.0,614.0,9.0,26.0,9.0,67.0,1.0,1257.0,9.0,95.0,1.0,106.0,9.0,84.0,1.0,0.0,9.0,1062.0,9.0,12.3,9.0,1.0,9.0,1.1,9.0,,,,,,,,,,,,,,,27,0.2,1.0,8.5,1.0,45.0,9.0,16.0,1.0,1237.0,9.0,12.8,1.0,12.3,1.0,7.5,1.0,4.6,9.0,,,0.0,9.0,3.0,1.0,5.4,1.0,210.0,9.0,2338.0,9.0,10.8,1.0,210.0,9.0,2336.0,9.0,9.5,9.0,,2336.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,46,7.4,1.0,11.7,1.0,604.0,9.0,14.5,1.0,1253.0,9.0,12.7,1.0,13.1,1.0,2.8,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,9.0,,,,,,,,,,,,,,,330,,,9.6,1.0,642.0,9.0,12.2,1.0,1332.0,9.0,10.7,1.0,10.9,1.0,2.6,1.0,,,,,0.0,9.0,12.2,1.0,19.5,1.0,170.0,9.0,2356.0,9.0,26.0,1.0,170.0,9.0,2348.0,9.0,23.8,9.0,,2127.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,55,5.2,1.0,12.1,1.0,714.0,9.0,14.6,1.0,1340.0,9.0,13.1,1.0,13.4,1.0,2.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231101,999.7,1.0,988.3,1.0,81.0,9.0,313.0,9.0,14.0,9.0,77.0,1.0,1556.0,9.0,92.0,1.0,2345.0,9.0,86.0,1.0,0.0,9.0,1388.0,9.0,12.3,9.0,1.2,9.0,1.6,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,10.2,1.0,11.2,1.0,702.0,9.0,14.2,1.0,1323.0,9.0,12.3,1.0,12.7,1.0,3.0,1.0,8.1,9.0,10.1,9.0,0.0,9.0,4.7,1.0,7.4,1.0,180.0,9.0,2332.0,9.0,16.0,1.0,200.0,9.0,2335.0,9.0,14.4,1.0,,2336.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,75,,,11.2,1.0,604.0,9.0,14.7,1.0,1330.0,9.0,12.2,1.0,13.0,1.0,3.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231101,,,,,102.0,9.0,381.0,9.0,17.0,9.0,73.0,1.0,921.0,9.0,90.0,1.0,2347.0,9.0,81.0,1.0,0.0,9.0,1028.0,9.0,12.1,9.0,1.5,9.0,1.7,9.0,,,,,,,,,,,,,,,27,5.2,1.0,11.7,1.0,704.0,9.0,15.0,1.0,1325.0,9.0,12.9,1.0,13.4,1.0,3.3,1.0,10.2,9.0,,,0.0,9.0,4.4,1.0,6.7,1.0,170.0,9.0,2359.0,9.0,13.1,1.0,190.0,9.0,2358.0,9.0,11.6,9.0,,2358.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,9.0,,,,,,,,,,,,,,,46,0.2,1.0,10.7,1.0,105.0,9.0,15.1,1.0,1245.0,9.0,12.0,1.0,12.9,1.0,4.4,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,9.0,,,,,,,,,,,,,,,330,,,8.3,1.0,1552.0,9.0,11.5,1.0,1253.0,9.0,9.6,1.0,9.9,1.0,3.2,1.0,,,,,0.0,9.0,17.3,1.0,30.3,1.0,160.0,1.0,128.0,9.0,39.2,1.0,180.0,1.0,137.0,9.0,36.3,9.0,,122.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,9.0,,,,,,,,,,,,,,,55,0.4,1.0,11.0,1.0,1558.0,9.0,14.7,1.0,1251.0,9.0,12.2,1.0,12.9,1.0,3.7,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231102,981.7,1.0,977.4,1.0,353.0,9.0,798.0,9.0,61.0,9.0,53.0,1.0,1222.0,9.0,94.0,1.0,122.0,9.0,72.0,1.0,0.0,9.0,349.0,9.0,9.7,9.0,2.6,9.0,3.1,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,0.2,1.0,10.4,1.0,1745.0,9.0,14.4,1.0,1252.0,9.0,11.5,1.0,12.4,1.0,4.0,1.0,8.6,9.0,9.7,9.0,0.0,9.0,7.1,1.0,12.2,1.0,230.0,1.0,917.0,9.0,28.4,1.0,230.0,1.0,724.0,9.0,26.0,1.0,,724.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,9.0,,,,,,,,,,,,,,,75,,,10.3,1.0,1745.0,9.0,14.5,1.0,1257.0,9.0,11.5,1.0,12.4,1.0,4.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231102,,,,,327.0,9.0,802.0,9.0,56.0,9.0,52.0,1.0,1438.0,9.0,90.0,1.0,26.0,9.0,70.0,1.0,0.0,9.0,196.0,9.0,9.6,9.0,2.6,9.0,2.9,9.0,,,,,,,,,,,,,,,27,1.0,1.0,10.1,1.0,1550.0,9.0,14.5,1.0,1218.0,9.0,11.8,1.0,12.3,1.0,4.4,1.0,8.0,9.0,,,0.0,9.0,7.1,1.0,10.9,1.0,200.0,1.0,416.0,9.0,24.7,1.0,220.0,1.0,959.0,9.0,22.3,9.0,,959.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,9.0,,,,,,,,,,,,,,,46,1.4,1.0,6.8,1.0,636.0,9.0,10.8,1.0,1411.0,9.0,8.9,1.0,8.8,1.0,4.0,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,,,,,,,,,,,,,,,330,,,5.0,1.0,639.0,9.0,8.4,1.0,2046.0,9.0,6.9,1.0,6.7,1.0,3.4,1.0,,,,,0.0,9.0,9.4,1.0,14.7,1.0,230.0,9.0,2045.0,9.0,20.1,1.0,230.0,9.0,2105.0,9.0,19.4,9.0,,2034.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,9.0,,,,,,,,,,,,,,,55,0.6,1.0,7.4,1.0,716.0,9.0,10.6,1.0,1401.0,9.0,9.3,1.0,9.0,1.0,3.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231103,990.0,1.0,986.8,1.0,119.0,9.0,383.0,9.0,21.0,9.0,71.0,1.0,1326.0,9.0,95.0,1.0,1836.0,9.0,86.0,1.0,0.0,9.0,1186.0,9.0,9.4,9.0,0.7,9.0,1.1,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,1.2,1.0,5.9,1.0,624.0,9.0,10.5,1.0,1155.0,9.0,8.3,1.0,8.2,1.0,4.6,1.0,3.1,9.0,5.0,9.0,0.0,9.0,3.3,1.0,5.3,1.0,230.0,1.0,917.0,9.0,11.7,1.0,210.0,1.0,409.0,9.0,9.8,1.0,,410.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,9.0,,,,,,,,,,,,,,,75,,,5.8,1.0,635.0,9.0,10.4,1.0,1336.0,9.0,8.2,1.0,8.1,1.0,4.6,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231103,,,,,147.0,9.0,454.0,9.0,25.0,9.0,72.0,1.0,1320.0,9.0,90.0,1.0,1805.0,9.0,82.0,1.0,0.0,9.0,1051.0,9.0,9.2,9.0,0.9,9.0,1.0,9.0,,,,,,,,,,,,,,,27,1.0,1.0,6.2,1.0,613.0,9.0,10.6,1.0,1319.0,9.0,8.6,1.0,8.4,1.0,4.4,1.0,4.5,9.0,,,0.0,9.0,3.5,1.0,5.2,1.0,200.0,1.0,841.0,9.0,10.0,1.0,210.0,1.0,840.0,9.0,9.2,9.0,,839.0,9.0
75106001,LUXEMBOURG,48.844667,2.333833,46.0,20231104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,9.0,,,,,,,,,,,,,,,46,11.4,1.0,8.4,1.0,1820.0,9.0,15.6,1.0,1250.0,9.0,11.0,1.0,12.0,1.0,7.2,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75107005,TOUR EIFFEL,48.858333,2.2945,330.0,20231104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9.0,,,,,,,,,,,,,,,330,,,6.7,1.0,305.0,9.0,12.5,1.0,1244.0,9.0,8.9,1.0,9.6,1.0,5.8,1.0,,,,,0.0,9.0,13.9,1.0,22.5,1.0,160.0,1.0,800.0,9.0,32.6,1.0,160.0,1.0,800.0,9.0,31.4,9.0,,800.0,9.0
75110001,LARIBOISIERE,48.882833,2.352,55.0,20231104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,9.0,,,,,,,,,,,,,,,55,7.8,1.0,9.2,1.0,321.0,9.0,15.2,1.0,1253.0,9.0,11.3,1.0,12.2,1.0,6.0,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75.0,20231104,978.1,1.0,971.5,1.0,109.0,9.0,385.0,9.0,19.0,9.0,61.0,1.0,1250.0,9.0,96.0,1.0,916.0,9.0,86.0,1.0,0.0,9.0,1039.0,9.0,10.9,9.0,1.3,9.0,1.9,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,,,0.0,9.0,0.0,9.0,75,10.7,1.0,7.7,1.0,1830.0,9.0,15.0,1.0,1256.0,9.0,10.6,1.0,11.4,1.0,7.3,1.0,4.0,9.0,6.1,9.0,0.0,9.0,5.4,1.0,8.9,1.0,170.0,1.0,826.0,9.0,20.2,1.0,220.0,1.0,1333.0,9.0,17.6,1.0,,1243.0,9.0
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75.0,20231104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,9.0,,,,,,,,,,,,,,,75,,,7.6,1.0,1816.0,9.0,15.1,1.0,1243.0,9.0,10.6,1.0,11.4,1.0,7.5,1.0,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,
75116008,LONGCHAMP,48.854833,2.233667,27.0,20231104,,,,,95.0,9.0,422.0,9.0,17.0,9.0,60.0,1.0,1254.0,9.0,94.0,1.0,857.0,9.0,83.0,1.0,0.0,9.0,959.0,9.0,10.9,9.0,1.5,9.0,1.6,9.0,,,,,,,,,,,,,,,27,8.4,1.0,8.2,1.0,1801.0,9.0,15.1,1.0,1244.0,9.0,11.0,1.0,11.7,1.0,6.9,1.0,5.8,9.0,,,0.0,9.0,5.0,1.0,8.4,1.0,220.0,1.0,1305.0,9.0,18.7,1.0,200.0,1.0,1256.0,9.0,16.5,9.0,,1256.0,9.0
